https://docs.google.com/spreadsheets/d/1Qy3el1DFIpxtm3-VIAdZlBmEHual1CU39oB_urGxiyI/edit#gid=508940504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
491,n処理終了,,,,,,,,,,,d08_import_license_datas,完了,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
申請者1,申請-電話番号1,施設名,施設-住所0,施設-住所1,施設-マンション名,施設-電話番号1,業種,許可年月日,確認番号,許可期間開始日,許可期間終了日,ここまで,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
営業者名,"営業者
電話番号",営業所名称,営業所所在地,,,"営業所
電話番号",業種,許可年月日,許可番号,許可の有効期限FROM,許可の有効期限TO,,管轄保健所,名称,市外局番,電話番号,施設の郵便番号,緯度,経度,施設の住所（元住所）,施設の住所（整備）,施設マンション名,施設-住所コード,施設-都道府県,施設-郡・政令市・市区町村名,施設-大字名・字名,申請年月日,開業年月日,許可年月日,許可期間開始日,許可期間終了日,申請法人,申請者氏名(個人名),申請者（開設者）の電話番号,申請者の住所（元住所）,申請者の住所（整備）,申請マンション名,申請-住所コード,申請-都道府県,申請-郡・政令市・市区町村名,申請-大字名・字名,確認番号,申請区分,業種,業態,その他,法人番号,シート名,産業分類大,産業分類中,産業分類小,産業分類詳細,facility_idを識別するための文字列,店舗コード,company_idを識別するための文字列,法人コード,ライセンスコード,検索用日付,整備名称,整備名称2,整備申請法人
株式会社　ティー・エフ・ピー 代表取締役　杉野　政人,0561-55-5311,シンシア　城西,名古屋市西区新木町５０番地　,名古屋市西区新木町５０番地 ,,,飲食店営業,2021/12/16,3西保健第1-455号,2021/12/21,2027/12/20,,245,シンシア　城西,052,,,,,名古屋市西区新木町５０番地 ,愛知県名古屋市西区新木町５０番地,,114260,23,23104,新木町,,,2021/12/16,2021/12/21,2027/12/20,株式会社　ティー・エフ・ピー ,代表取締役　杉野　政人,0561-55-5311,,,,,,,,3西保健第1-455号,,飲食店営業,,,,245_愛知県_名古屋市保健所_食品衛生(許可)_2021年11月-2021年12月_末日_新規,M,76,,,シンシア城西11426023104,e00560fb-f1fd-4a39-8d37-c517ecc03f7b,株式会社ティー・エフ・ピー　,6607185e-4028-4993-857d-9c205eb3d9aa,304d5147-1230-44fa-bf92-ad979e57a40d,2021/12/16,シンシア　城西,シンシア城西,株式会社ティー・エフ・ピー　
有限会社　あじさや 代表取締役　林田　真佐俊,562-6502,ホルモン焼　あじさや,名古屋市西区大金町１丁目５０番地２　,名古屋市西区大金町１丁目５０番地２,,522-8929,飲食店営業,2021/12/16,3西保健第1-467号,2022/1/21,2028/1/20,,245,ホルモン焼　あじさや,052,052-522-8929,,,,名古屋市西区大金町１丁目５０番地２,愛知県名古屋市西区大金町１丁目５０番地２,,114280,23,23104,大金町１,,,2021/12/16,2022/01/21,2028/01/20,有限会社　あじさや ,代表取締役　林田　真佐俊,052-562-6502,,,,,,,,3西保健第1-467号,,飲食店営業,,,,245_愛知県_名古屋市保健所_食品衛生(許可)_2021年11月-2021年12月_末日_新規,M,76,,,ホルモン焼あじさや052-522-892911428023104,14b2201d-7206-4fad-a36c-6abb466bf0d4,有限会社あじさや　,40f651d3-1917-473d-a1be-5e72d30b02a9,846e50ea-9908-4f8b-850b-57588acbea5a,2021/12/16,ホルモン焼　あじさや,ホルモン焼あじさや,有限会社あじさや　
合同会社　シミズ 代表社員　志水　泰介,502-8678,イタリア食堂　BECK,名古屋市西区城西町２０４番地　,名古屋市西区城西町２０４番地 ,,502-8678,飲食店営業,2021/12/20,3西保健第1-460号,2021/12/21,2027/12/20,,245,イタリア食堂　BECK,052,052-502-8678,,,,名古屋市西区城西町２０４番地 ,愛知県名古屋市西区城西町２０４番地,,114326,23,23104,城西町,,,2021/12/20,2021/12/21,2027/12/20,合同会社　シミズ ,代表社員　志水　泰介,052-502-8678,,,,,,,,3西保健第1-460号,,飲食店営業,,,,245_愛知県_名古屋市保健所_食品衛生(許可)_2021年11月-2021年12月_末日_新規,M,76,,,イタリア食堂ＢＥＣＫ052-502-867811432623104,6b6f4736-a736-430c-bd87-d980022f6609,合同会社シミズ　,ce157223-b9f1-47c3-88c0-a67405cea44a,2a89f23e-15f6-43d8-949c-103c9efa1788,2021/12/20,イタリア食堂　ＢＥＣＫ,イタリア食堂ＢＥＣＫ,合同会社シミズ　
武田　政一,,焼肉ともだち亭,名古屋市西区浮野町９番地　,名古屋市西区浮野町９番地 ,,502-4986,飲食店営業,2021/12/20,3西保健第1-446号,2021/12/21,2027/12/20,,245,焼肉ともだち亭,052,052-502-4986,,,,名古屋市西区浮野町９番地 ,愛知県名古屋市西区浮野町９番地,,114270,23,23104,浮野町,,,2021/12/20,2021/12/21,2027/12/20,,武田　政一,,,,,,,,,3西保健第1-446号,,飲食店営業,,,,245_愛知県_名古屋市保健所_食品衛生(許可)_2021年11月-2021年12月_末日_新規,M,76,,,焼肉ともだち亭052-502-498611427023104,f6481ad4-f4c7-49e4-86b1-eb0e14499b34,,personal,52383bc3-ee2b-4108-8dd1-8daabe9e931c,2021/12/20,焼肉ともだち亭,焼肉ともだち亭,
株式会社　クリップコーポレーション 代表取締役　井上憲氏,732-5200,クリップコーポレーション　食品事業部,名古屋市西区浮野町１番地　マウンテンビル店舗１F,名古屋市西区浮野町１番地, マウンテンビル店舗１F,503-1557,飲食店営業,2021/12/16,3西保健第1-458号,2021/12/21,2027/12/20,,245,クリップコーポレーション　食品事業部,052,052-503-1557,,,,名古屋市西区浮野町１番地,愛知県名古屋市西区浮野町１番地, マウンテンビル店舗１F,114270,23,23104,浮野町,,,2021/12/16,2021/12/21,2027/12/20,株式会社　クリップコーポレーション ,代表取締役　井上憲氏,052-732-5200,,,,,,,,3西保健第1-458号,,飲食店営業,,,,245_愛知県_名古屋市保健所_食品衛生(許可)_2021年11月-2021年12月_末日_新規,M,76,,,クリップコポレション食品事業部052-503-155711427023104,99406e26-6ace-43e4-a505-fe920c7d90af,株式会社クリップコーポレーション　,9444b457-2968-45e3-9b89-d169ddacb9da,bf2ad659-8360-41ce-b035-8f122cb6c63a,2021/12/16,クリップコーポレーション　食品事業部,クリップコポレション食品事業部,株式会社クリップコーポレーション　
合同会社　ヴェルデ 代表社員　中島　正博,,カレーハウスＣｏＣｏ壱番屋　西区ミユキモール店,名古屋市西区庄内通１丁目４０番地　,名古屋市西区庄内通１丁目４０番地 ,,529-0101,飲食店営業,2021/12/21,3西保健第1-471号,2021/12/21,2028/1/20,,245,カレーハウスＣｏＣｏ壱番屋　西区ミユキモール店,052,052-529-0101,,,,名古屋市西区庄内通１丁目４０番地 ,愛知県名古屋市西区庄内通１丁目４０番地,,114321,23,23104,庄内通１,,,2021/12/21,2021/12/21,2028/01/20,合同会社　ヴェルデ ,代表社員　中島　正博,,,,,,,,,3西保健第1-471号,,飲食店営業,,,,245_愛知県_名古屋市保健所_食品衛生(許可)_2021年11月-2021年12月_末日_新規,M,76,,,カレハウスＣｏＣｏ壱番屋西区ミユキモル店052-529-010111432123104,ffa2ebaa-9a44-4da0-816e-08a3915c7b8d,合同会社ヴェルデ　,696bacc4-182e-4844-85d6-e4c47ec64807,85cafa91-d090-468e-9e47-03ea9d5656c4,2021/12/21,カレーハウスＣｏＣｏ壱番屋　西区ミユキモール店,カレハウスＣｏＣｏ壱番屋西区ミユキモル店,合同会社ヴェルデ　
東海給食株式会社 代表取締役　鷲見　研治,,東海給食株式会社,名古屋市西区堀越一丁目１番１号　東レ株式会社　愛知工場内,名古屋市西区堀越１丁目１番１号,東レ株式会社 愛知工場内,531-7300,飲食店営業,2021/12/21,3西保健第1-469号,2022/1/21,2028/1/20,,245,東海給食株式会社,052,052-531-7300,,,,名古屋市西区堀越１丁目１番１号,愛知県名古屋市西区堀越１丁目１番１号,東レ株式会社 愛知工場内,114435,23,23104,堀越１,,,2021/12/21,2022/01/21,2028/01/20,東海給食株式会社 ,代表取締役　鷲見　研治,,,,,,,,,3西保健第1-469号,,飲食店営業,,,,245_愛知県_名古屋市保健所_食品衛生(許可)_2021年11月-2021年12月_末日_新規,M,76,,,東海給食株式会社052-531-730011443523104,80d45ec8-c2b5-4d19-90d0-3d658b05d1c0,東海給食株式会社,2117a83a-7104-4563-8215-26d03a706b76,e2c4e7a0-3f7a-4580-9b73-c26c32fdeb54,2021/12/21,東海給食株式会社,東海給食株式会社,東海給食株式会社
日本マクドナルド株式会社 代表取締役　日色　保,,日本マクドナルド株式会社　庄内通ミユキモール店,名古屋市西区庄内通１丁目４０番地　,名古屋市西区庄内通１丁目４０番地 ,,528-2825,飲食店営業,2021/12/21,3西保健第1-476号,2022/1/21,2028/1/20,,245,日本マクドナルド株式会社　庄内通ミユキモール店,052,052-528-2825,,,,名古屋市西区庄内通１丁目４０番地 ,愛知県名古屋市西区庄内通１丁目４０番地,,114321,23,23104,庄内通１,,,2021/12/21,2022/01/21,2028/01/20,日本マクドナルド株式会社 ,代表取締役　日色　保,,,,,,,,,3西保健第1-476号,,飲食店営業,,,,245_愛知県_名古屋市保健所_食品衛生(許可)_2021年11月-2021年12月_末日_新規,M,76,,,日本マクドナルド株式会社庄内通ミユキモル店052-528-282511432123104,78f74459-57b5-47a2-a99b-0567fe896f64,日本マクドナルド株式会社,edff8881-cedc-4eda-8be8-7513e7773883,ec9fdc5e-3a9f-4019-977e-effe3edb1eba,2021/12/21,日本マクドナルド株式会社庄内通ミユキモール店,日本マクドナルド株式会社庄内通ミユキモル店,日本マクドナルド株式会社
水野　由理,,松ちゃん,名古屋市西区庄内通３丁目３６番地の１　サントピア庄内通ビル　６F　C号,名古屋市西区庄内通３丁目３６番地の１ ,サントピア庄内通ビル ６F C号,522-3576,飲食店営業,2021/12/23,3西保健第1-470号,2022/1/21,2028/1/20,,245,松ちゃん,052,052-522-3576,,,,名古屋市西区庄内通３丁目３６番地の１ ,愛知県名古屋市西区庄内通３丁目３６番地ノ１,サントピア庄内通ビル ６F C号,114323,23,23104,庄内通３,,,2021/12/23,2022/01/21,2028/01/20,,水野　由理,,,,,,,,,3西保健第1-470号,,飲食店営業,,,,245_愛知県_名古屋市保健所_食品衛生(許可)_2021年11月-2021年12月_末日_新規,M,76,,,松ちゃん052-522-357611432323104,b529a86b-7ea6-4a1a-92c2-ad10761152c2,,personal,897f5238-6a97-4f25-a9bc-368d792d12c3,2021/12/23,松ちゃん,松ちゃん,
株式会社　近江屋精肉店 代表取締役　中山　貴雄,531-1923,株式会社　近江屋精肉店,名古屋市西区上名古屋四丁目１１番２８号　,名古屋市西区上名古屋４丁目１１番２８号, ,531-1923,飲食店営業,2021/12/22,3西保健第1-468号,2021/12/22,2028/8/20,,245,株式会社　近江屋精肉店,052,052-531-1923,,,,名古屋市西区上名古屋４丁目１１番２８号,愛知県名古屋市西区上名古屋４丁目１１番２８号, ,114429,23,23104,上名古屋４,,,2021/12/22,2021/12/22,2028/08/20,株式会社　近江屋精肉店 ,代表取締役　中山　貴雄,052-531-1923,,,,,,,,3西保健第1-468号,,飲食店営業,,,,245_愛知県_名古屋市保健所_食品衛生(許可)_2021年11月-2021年12月_末日_新規,M,76,,,株式会社近江屋精肉店052-531-192311442923104,4ff9b384-e187-41c4-b86a-b3d360108fb9,株式会社近江屋精肉店　,f848ec19-8773-4213-a45c-4a591ae384bc,9acaa93c-a3dc-437c-8466-51f6ec7ecaa2,2021/12/22,株式会社近江屋精肉店,株式会社近江屋精肉店,株式会社近江屋精肉店　
長谷　こず江,,喫茶・軽食　シーナ　,名古屋市西区笠取町２丁目２６番地　,名古屋市西区笠取町２丁目２６番地 ,,524-2985,飲食店営業,2021/12/23,3西保健第1-472号,2022/1/21,2028/1/20,,245,喫茶・軽食　シーナ　,052,052-524-2985,,,,名古屋市西区笠取町２丁目２６番地 ,愛知県名古屋市西区笠取町２丁目２６番地,,114293,23,23104,笠取町２,,,2021/12/23,2022/01/21,2028/01/20,,長谷　こず江,,,,,,,,,3西保健第1-472号,,飲食店営業,,,,245_愛知県_名古屋市保健所_食品衛生(許可)_2021年11月-2021年12月_末日_新規,M,76,,,喫茶軽食シナ052-524-298511429323104,073be2b7-6fb9-4758-8015-9aeff857fb6c,,personal,8bceea31-217c-458f-be20-e86713981e0e,2021/12/23,喫茶・軽食　シーナ　,喫茶軽食シナ,
株式会社　ミテレ 代表取締役　細江　亮太,,食堂屋３,名古屋市西区那古野一丁目１０番１７号　,名古屋市西区那古野１丁目１０番１７号, ,,飲食店営業,2021/12/22,3西保健第1-479号,2021/12/22,2028/6/20,,245,食堂屋３,052,,,,,名古屋市西区那古野１丁目１０番１７号,愛知県名古屋市西区那古野１丁目１０番１７号, ,114348,23,23104,那古野１,,,2021/12/22,2021/12/22,2028/06/20,株式会社　ミテレ ,代表取締役　細江　亮太,,,,,,,,,3西保健第1-479号,,飲食店営業,,,,245_愛知県_名古屋市保健所_食品衛生(許可)_2021年11月-2021年12月_末日_新規,M,76,,,食堂屋３11434823104,4d35760e-355a-4ab0-b284-278bf66628ad,株式会社ミテレ　,2d64186e-c14b-4429-8a88-f89fb672378b,0d756970-ac8c-4db1-b0c2-fb960bea4b1a,2021/12/22,食堂屋３,食堂屋３,株式会社ミテレ　
合同会社　はしもと 代表社員　橋本　達也,526-2971,鮨　橋本,名古屋市西区那古野一丁目３６番５２号　,名古屋市西区那古野１丁目３６番５２号, ,526-2971,飲食店営業,2021/12/22,3西保健第1-466号,2021/12/25,2028/6/20,,245,鮨　橋本,052,052-526-2971,,,,名古屋市西区那古野１丁目３６番５２号,愛知県名古屋市西区那古野１丁目３６番５２号, ,114348,23,23104,那古野１,,,2021/12/22,2021/12/25,2028/06/20,合同会社　はしもと ,代表社員　橋本　達也,052-526-2971,,,,,,,,3西保健第1-466号,,飲食店営業,,,,245_愛知県_名古屋市保健所_食品衛生(許可)_2021年11月-2021年12月_末日_新規,M,76,,,鮨橋本052-526-297111434823104,97204ff0-f549-48c3-9929-bb1cf5dadeaa,合同会社はしもと　,ad2eb5b6-cba3-4740-9d88-3f7e3a685cb0,32bd897d-c19a-4b4f-9a5b-a4a6d9d6a927,2021/12/22,鮨　橋本,鮨橋本,合同会社はしもと　
遠藤　弘規,,酒とタコス　ポコロコ,名古屋市西区那古野二丁目１９番２３号　D号室,名古屋市西区那古野２丁目１９番２３号 D号室,,,飲食店営業,2021/12/23,3西保健第1-440号,2022/1/8,2028/6/20,,245,酒とタコス　ポコロコ,052,,,,,名古屋市西区那古野２丁目１９番２３号 D号室,愛知県名古屋市西区那古野２丁目１９番２３号D号室,,114349,23,23104,那古野２,,,2021/12/23,2022/01/08,2028/06/20,,遠藤　弘規,,,,,,,,,3西保健第1-440号,,飲食店営業,,,,245_愛知県_名古屋市保健所_食品衛生(許可)_2021年11月-2021年12月_末日_新規,M,76,,,酒とタコスポコロコ11434923104,4bdd950c-771e-4c15-96e8-e4449a15da0b,,personal,a3eddc91-a501-40b9-a193-16d310baf131,2021/12/23,酒とタコス　ポコロコ,酒とタコスポコロコ,
伊藤　浩三,,パステリアカフェ K2,名古屋市西区笠取町1丁目２５番地　ラ・ネージュⅠ　1階,名古屋市西区笠取町１丁目２５番地,ラ・ネージュⅠ １階,532-4288,飲食店営業,2021/12/24,3西保健第1-480号,2022/1/21,2028/1/20,,245,パステリアカフェ K2,052,052-532-4288,,,,名古屋市西区笠取町１丁目２５番地,愛知県名古屋市西区笠取町１丁目２５番地,ラ・ネージュⅠ １階,114292,23,23104,笠取町１,,,2021/12/24,2022/01/21,2028/01/20,,伊藤　浩三,,,,,,,,,3西保健第1-480号,,飲食店営業,,,,245_愛知県_名古屋市保健所_食品衛生(許可)_2021年11月-2021年12月_末日_新規,M,76,,,パステリアカフェＫ２052-532-428811429223104,b8ba65e9-947c-4869-9152-efaa96959859,,personal,010838f7-fcec-451d-b05c-7df05bbf4937,2021/12/24,パステリアカフェ　Ｋ２,パステリアカフェＫ２,
合同会社　TAMIYA 代表　井上　秀人,433-8882,ノリタケテラス,名古屋市西区名駅二丁目１９番１号　ヒデショウビル３階,名古屋市西区名駅２丁目１９番１号, ヒデショウビル３階,,飲食店営業,2021/12/24,3西保健第1-464号,2021/12/24,2028/7/20,,245,ノリタケテラス,052,,,,,名古屋市西区名駅２丁目１９番１号,愛知県名古屋市西区名駅２丁目１９番１号, ヒデショウビル３階,114387,23,23104,名駅２,,,2021/12/24,2021/12/24,2028/07/20,合同会社　TAMIYA 代表　井上　秀人,,052-433-8882,,,,,,,,3西保健第1-464号,,飲食店営業,,,,245_愛知県_名古屋市保健所_食品衛生(許可)_2021年11月-2021年12月_末日_新規,M,76,,,ノリタケテラス11438723104,51bef37b-8043-4b4f-8735-a9c7f2c78c48,合同会社ＴＡＭＩＹＡ　代表　井上　秀人,04ad5e0b-9ec4-413d-9966-2d45af0477da,a864d215-29ac-4d6e-9cd7-2673d58d852e,2021/12/24,ノリタケテラス,ノリタケテラス,合同会社ＴＡＭＩＹＡ　代表　井上　秀人
出口　満好,,長崎アンテナショップ島娘,名古屋市中村区大日町１０番５号　,名古屋市中村区大日町１０番５号, ,,飲食店営業,2021/12/10,3中村保管第1-687号,2021/12/11,2028/3/20,,245,長崎アンテナショップ島娘,052,,,,,名古屋市中村区大日町１０番５号,愛知県名古屋市中村区大日町１０番５号, ,114650,23,23105,大日町,,,2021/12/10,2021/12/11,2028/03/20,,出口　満好,,,,,,,,,3中村保管第1-687号,,飲食店営業,,,,245_愛知県_名古屋市保健所_食品衛生(許可)_2021年11月-2021年12月_末日_新規,M,76,,,長崎アンテナショップ島娘11465023105,b0e433dd-35f2-45e7-8e11-56e88ed05ab0,,personal,738ed8b6-9b5c-4a72-b0e8-c7361af877c8,2021/12/10,長崎アンテナショップ島娘,長崎アンテナショップ島娘,
愛知県経済農業協同組合連合会 代表理事理事長　権田　博康,951-3233,若葉亭　名古屋駅前店,名古屋市中村区名駅四丁目５番２８号　桜通豊田ビル　地下１階,名古屋市中村区名駅４丁目５番２８号,桜通豊田ビル 地下１階,433-1429,飲食店営業,2021/12/1,3中村保管第1-720号,2022/1/21,2028/2/20,,245,若葉亭　名古屋駅前店,052,052-433-1429,,,,名古屋市中村区名駅４丁目５番２８号,愛知県名古屋市中村区名駅４丁目５番２８号,桜通豊田ビル 地下１階,114784,23,23105,名駅４,,,2021/12/01,2022/01/21,2028/02/20,愛知県経済農業協同組合連合会 ,代表理事理事長　権田　博康,052-951-3233,,,,,,,,3中村保管第1-720号,,飲食店営業,,,,245_愛知県_名古屋市保健所_食品衛生(許可)_2021年11月-2021年12月_末日_新規,M,76,,,若葉亭名古屋駅前店052-433-142911478423105,2b11f2c2-bf1d-449d-af26-972a7f7cfed0,愛知県経済農業協同組合連合会　,1834293c-ec71-482a-a4f4-b6139ca3a3df,ac9c4676-afb5-41f4-8399-b2aa7fc31e18,2021/12/01,若葉亭　名古屋駅前店,若葉亭名古屋駅前店,愛知県経済農業協同組合連合会　
株式会社　プロントコーポレーション 代表取締役　竹村　典彦,03-5769-8510,ＰＲＯＮＴＯ　名古屋駅,名古屋市中村区名駅一丁目１番４号　うまいもん通り　広小路口,名古屋市中村区名駅１丁目１番４号,うまいもん通り 広小路口,526-7708,飲食店営業,2021/12/1,3中村保管第1-686号,2021/12/3,2028/2/20,,245,ＰＲＯＮＴＯ　名古屋駅,052,052-526-7708,,,,名古屋市中村区名駅１丁目１番４号,愛知県名古屋市中村区名駅１丁目１番４号,うまいもん通り 広小路口,114781,23,23105,名駅１,,,2021/12/01,2021/12/03,2028/02/20,株式会社　プロントコーポレーション ,代表取締役　竹村　典彦,03-5769-8510,,,,,,,,3中村保管第1-686号,,飲食店営業,,,,245_愛知県_名古屋市保健所_食品衛生(許可)_2021年11月-2021年12月_末日_新規,M,76,,,ＰＲＯＮＴＯ名古屋駅052-526-770811478123105,8b8867af-d2f0-4236-bf27-a08acfef9a8d,株式会社プロントコーポレーション　,27aaf40b-0abe-4793-9585-81d9e530794f,5c9d692e-b4c9-442b-8778-21f8ab628328,2021/12/01,ＰＲＯＮＴＯ　名古屋駅,ＰＲＯＮＴＯ名古屋駅,株式会社プロントコーポレーション　
