https://docs.google.com/spreadsheets/d/1Qy3el1DFIpxtm3-VIAdZlBmEHual1CU39oB_urGxiyI/edit#gid=508940504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2313,n処理終了,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d08_import_license_datas,完了,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,施設名,,業種,業態,施設-住所1,施設-マンション名,,,施設-電話番号1,申請者1,,確認番号,,,,,,,,,申請年月日,申請者4,申請者2,申請者3,申請-住所1,申請-マンション名,申請-電話番号1,,ここまで,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131130,2100302004,東京都,渋谷区,有限会社　エスエムエス,,コップ式自動販売機,自動洗浄・屋内設置,東京都渋谷区恵比寿1-23-13,アルカイビル　２階,,,03-5739-1058,ＦＶジャパン株式会社,,3渋保生食届第2004号,,,,,,,,,2021/12/3,,代表取締役,佐野　達彦,東京都港区赤坂六丁目１番２０号,,03-5444-8558,,,192,有限会社　エスエムエス,03,03-5739-1058,,,,東京都渋谷区恵比寿1-23-13,東京都渋谷区恵比寿１－２３－１３,アルカイビル　２階,74477,13,13113,恵比寿１,2021/12/03,,,,,ＦＶジャパン株式会社, 代表取締役 佐野　達彦,03-5444-8558,東京都港区赤坂六丁目１番２０号,東京都港区赤坂６丁目１番２０号,,73051,東京都,港区,赤坂６,3渋保生食届第2004号,,コップ式自動販売機, 自動洗浄・屋内設置,,,192_東京都_渋谷区保健所_食品衛生(届出)_2021年12月まで全件_末日,I,61,612,,有限会社エスエムエス03-5739-10587447713113,f560b5c0-e96b-4914-9df9-12f012bb2536,ＦＶジャパン株式会社73051,cbc9923a-fc0c-4198-ac33-8241afe8658b,fcd86285-639a-482d-aa6a-8f5c993bc276,2021/12/03,有限会社エスエムエス,有限会社エスエムエス,ＦＶジャパン株式会社
131130,2100302006,東京都,渋谷区,カルピス（株）本社,,コップ式自動販売機,自動洗浄・屋内設置,東京都渋谷区恵比寿南2-4-1,３階,,,,ＦＶジャパン株式会社,,3渋保生食届第2006号,,,,,,,,,2021/12/3,,代表取締役,佐野　達彦,東京都港区赤坂六丁目１番２０号,,03-5444-8558,,,192,カルピス（株）本社,03,,,,,東京都渋谷区恵比寿南2-4-1,東京都渋谷区恵比寿南２－４－１,３階,74484,13,13113,恵比寿南２,2021/12/03,,,,,ＦＶジャパン株式会社, 代表取締役 佐野　達彦,03-5444-8558,東京都港区赤坂六丁目１番２０号,東京都港区赤坂６丁目１番２０号,,73051,東京都,港区,赤坂６,3渋保生食届第2006号,,コップ式自動販売機, 自動洗浄・屋内設置,,,192_東京都_渋谷区保健所_食品衛生(届出)_2021年12月まで全件_末日,I,61,612,,カルピス株式会社本社7448413113,c0977ef6-e603-4a42-a600-046a41c8b079,ＦＶジャパン株式会社73051,cbc9923a-fc0c-4198-ac33-8241afe8658b,d3e73bef-9686-455c-82cf-8e1a762f006a,2021/12/03,カルピス株式会社本社,カルピス株式会社本社,ＦＶジャパン株式会社
131130,2100302005,東京都,渋谷区,デジタルガレージ１１Ｆパック,,自動販売機による販売業,コップ式自動販売機（自動洗浄・屋内設置）及び営業許可の対象となる自動販売機を除く,東京都渋谷区恵比寿南3-5-7,,,,03-6367-1111,ＦＶジャパン株式会社,,3渋保生食届第2005号,,,,,,,,,2021/12/3,,代表取締役,佐野　達彦,東京都港区赤坂六丁目１番２０号,,03-5444-8558,,,192,デジタルガレージ１１Ｆパック,03,03-6367-1111,,,,東京都渋谷区恵比寿南3-5-7,東京都渋谷区恵比寿南３－５－７,,74485,13,13113,恵比寿南３,2021/12/03,,,,,ＦＶジャパン株式会社, 代表取締役 佐野　達彦,03-5444-8558,東京都港区赤坂六丁目１番２０号,東京都港区赤坂６丁目１番２０号,,73051,東京都,港区,赤坂６,3渋保生食届第2005号,,自動販売機, コップ式自動販売機（自動洗浄・屋内設置）及び営業許可の対象となる自動販売機を除く,,,192_東京都_渋谷区保健所_食品衛生(届出)_2021年12月まで全件_末日,I,61,612,,デジタルガレジ１１Ｆパック03-6367-11117448513113,f7d8b6b2-53bd-40a6-85df-cfdfa6cf1458,ＦＶジャパン株式会社73051,cbc9923a-fc0c-4198-ac33-8241afe8658b,49c5ee36-a2ab-42df-8dda-4fe1f53600df,2021/12/03,デジタルガレージ１１Ｆパック,デジタルガレジ１１Ｆパック,ＦＶジャパン株式会社
131130,2100302018,東京都,渋谷区,株式会社キノトロープ　１Ｆ,,コップ式自動販売機,自動洗浄・屋内設置,東京都渋谷区大山町45-14,,,,,ＦＶジャパン株式会社,,3渋保生食届第2018号,,,,,,,,,2021/12/3,,代表取締役,佐野　達彦,東京都港区赤坂六丁目１番２０号,,03-5444-8558,,,192,株式会社キノトロープ　１Ｆ,03,,,,,東京都渋谷区大山町45-14,東京都渋谷区大山町４５－１４,,74486,13,13113,大山町,2021/12/03,,,,,ＦＶジャパン株式会社, 代表取締役 佐野　達彦,03-5444-8558,東京都港区赤坂六丁目１番２０号,東京都港区赤坂６丁目１番２０号,,73051,東京都,港区,赤坂６,3渋保生食届第2018号,,コップ式自動販売機, 自動洗浄・屋内設置,,,192_東京都_渋谷区保健所_食品衛生(届出)_2021年12月まで全件_末日,I,61,612,,株式会社キノトロプ１Ｆ7448613113,a8823e44-aba6-4e5a-b271-cdc427dbad0b,ＦＶジャパン株式会社73051,cbc9923a-fc0c-4198-ac33-8241afe8658b,a20d1760-0955-4302-9807-3454fe8bc466,2021/12/03,株式会社キノトロープ　１Ｆ,株式会社キノトロプ１Ｆ,ＦＶジャパン株式会社
131130,2100302007,東京都,渋谷区,東京地下鉄青山駅務区　４Ｆ　パック,,自動販売機による販売業,コップ式自動販売機（自動洗浄・屋内設置）及び営業許可の対象となる自動販売機を除く,東京都渋谷区渋谷1-11-12,４階,,,,ＦＶジャパン株式会社,,3渋保生食届第2007号,,,,,,,,,2021/12/3,,代表取締役,佐野　達彦,東京都港区赤坂六丁目１番２０号,,03-5444-8558,,,192,東京地下鉄青山駅務区　４Ｆ　パック,03,,,,,東京都渋谷区渋谷1-11-12,東京都渋谷区渋谷１－１１－１２,４階,74493,13,13113,渋谷１,2021/12/03,,,,,ＦＶジャパン株式会社, 代表取締役 佐野　達彦,03-5444-8558,東京都港区赤坂六丁目１番２０号,東京都港区赤坂６丁目１番２０号,,73051,東京都,港区,赤坂６,3渋保生食届第2007号,,自動販売機, コップ式自動販売機（自動洗浄・屋内設置）及び営業許可の対象となる自動販売機を除く,,,192_東京都_渋谷区保健所_食品衛生(届出)_2021年12月まで全件_末日,I,61,612,,東京地下鉄青山駅務区４Ｆパック7449313113,20d0348e-4ec1-4f4d-8f15-419c7aeeb04c,ＦＶジャパン株式会社73051,cbc9923a-fc0c-4198-ac33-8241afe8658b,6e8e42ee-e668-4e45-8d8f-b5d3b14f0970,2021/12/03,東京地下鉄青山駅務区　４Ｆ　パック,東京地下鉄青山駅務区４Ｆパック,ＦＶジャパン株式会社
131130,2100301987,東京都,渋谷区,ネットキューブ渋谷店　カップＮＯ．１　ＮＯ．２,,コップ式自動販売機,自動洗浄・屋内設置,東京都渋谷区渋谷3-28-7,青ビル　８階,,,,コカ・コーラボトラーズジャパン株式会社,,3渋保生食届第1987号,,,,,,,,,2021/12/3,,代表取締役,カリン・ドラガン,東京都港区赤坂九丁目７番１号,,03-6896-3859,,,192,ネットキューブ渋谷店　カップＮＯ．１　ＮＯ．２,03,,,,,東京都渋谷区渋谷3-28-7,東京都渋谷区渋谷３－２８－７,青ビル　８階,74495,13,13113,渋谷３,2021/12/03,,,,,コカ・コーラボトラーズジャパン株式会社, 代表取締役 カリン・ドラガン,03-6896-3859,東京都港区赤坂九丁目７番１号,東京都港区赤坂９丁目７番１号,,73054,東京都,港区,赤坂９,3渋保生食届第1987号,,コップ式自動販売機, 自動洗浄・屋内設置,,,192_東京都_渋谷区保健所_食品衛生(届出)_2021年12月まで全件_末日,I,61,612,,ネットキュブ渋谷店カップＮＯ１ＮＯ２7449513113,0062c0bb-d461-46ce-950c-5d4e4c861430,コカ・コーラボトラーズジャパン株式会社73054,0f19a973-2ee7-4104-80ed-1ccc207d1085,61c6662f-27fc-4ae9-be10-4e5f185af326,2021/12/03,ネットキューブ渋谷店　カップＮＯ．１　ＮＯ．２,ネットキュブ渋谷店カップＮＯ１ＮＯ２,コカ・コーラボトラーズジャパン株式会社
131130,2100302013,東京都,渋谷区,コナミスポーツクラブ渋谷　地下１階男子ロッカー,,自動販売機による販売業,コップ式自動販売機（自動洗浄・屋内設置）及び営業許可の対象となる自動販売機を除く,東京都渋谷区神泉町18-11,,,,,ＦＶジャパン株式会社,,3渋保生食届第2013号,,,,,,,,,2021/12/3,,代表取締役,佐野　達彦,東京都港区赤坂六丁目１番２０号,,03-5444-8558,,,192,コナミスポーツクラブ渋谷　地下１階男子ロッカー,03,,,,,東京都渋谷区神泉町18-11,東京都渋谷区神泉町１８－１１,,74499,13,13113,神泉町,2021/12/03,,,,,ＦＶジャパン株式会社, 代表取締役 佐野　達彦,03-5444-8558,東京都港区赤坂六丁目１番２０号,東京都港区赤坂６丁目１番２０号,,73051,東京都,港区,赤坂６,3渋保生食届第2013号,,自動販売機, コップ式自動販売機（自動洗浄・屋内設置）及び営業許可の対象となる自動販売機を除く,,,192_東京都_渋谷区保健所_食品衛生(届出)_2021年12月まで全件_末日,I,61,612,,コナミスポツクラブ渋谷地下１階男子ロッカ7449913113,1e21aa17-adac-4843-a152-8f6a2fa4502f,ＦＶジャパン株式会社73051,cbc9923a-fc0c-4198-ac33-8241afe8658b,1bd5130a-4ff5-4a96-bd0d-abae8ef020a4,2021/12/03,コナミスポーツクラブ渋谷　地下１階男子ロッカー,コナミスポツクラブ渋谷地下１階男子ロッカ,ＦＶジャパン株式会社
131130,2100301988,東京都,渋谷区,ＨＡＲＲＹ①、ＨＡＲＲＹ②,,コップ式自動販売機,自動洗浄・屋内設置,東京都渋谷区神宮前4-26-5,３階,,,03-3404-1182,コカ・コーラボトラーズジャパン株式会社,,3渋保生食届第1988号,,,,,,,,,2021/12/3,,代表取締役,カリン・ドラガン,東京都港区赤坂九丁目７番１号,,03-6896-3859,,,192,ＨＡＲＲＹ①、ＨＡＲＲＹ②,03,03-3404-1182,,,,東京都渋谷区神宮前4-26-5,東京都渋谷区神宮前４－２６－５,３階,74503,13,13113,神宮前４,2021/12/03,,,,,コカ・コーラボトラーズジャパン株式会社, 代表取締役 カリン・ドラガン,03-6896-3859,東京都港区赤坂九丁目７番１号,東京都港区赤坂９丁目７番１号,,73054,東京都,港区,赤坂９,3渋保生食届第1988号,,コップ式自動販売機, 自動洗浄・屋内設置,,,192_東京都_渋谷区保健所_食品衛生(届出)_2021年12月まで全件_末日,I,61,612,,ＨＡＲＲＹ①ＨＡＲＲＹ②03-3404-11827450313113,201777f9-4fe0-45c2-9cbb-f6937e8a908a,コカ・コーラボトラーズジャパン株式会社73054,0f19a973-2ee7-4104-80ed-1ccc207d1085,5af08bf7-ca64-442f-ad33-1dd094d1f34f,2021/12/03,ＨＡＲＲＹ①、ＨＡＲＲＹ②,ＨＡＲＲＹ①ＨＡＲＲＹ②,コカ・コーラボトラーズジャパン株式会社
131130,2100302011,東京都,渋谷区,東京ウイメンズプラザ　パック,,自動販売機による販売業,コップ式自動販売機（自動洗浄・屋内設置）及び営業許可の対象となる自動販売機を除く,東京都渋谷区神宮前5-53-67,コスモス青山　１階,,,,ＦＶジャパン株式会社,,3渋保生食届第2011号,,,,,,,,,2021/12/3,,代表取締役,佐野　達彦,東京都港区赤坂六丁目１番２０号,,03-5444-8558,,,192,東京ウイメンズプラザ　パック,03,,,,,東京都渋谷区神宮前5-53-67,東京都渋谷区神宮前５－５３－６７,コスモス青山　１階,74504,13,13113,神宮前５,2021/12/03,,,,,ＦＶジャパン株式会社, 代表取締役 佐野　達彦,03-5444-8558,東京都港区赤坂六丁目１番２０号,東京都港区赤坂６丁目１番２０号,,73051,東京都,港区,赤坂６,3渋保生食届第2011号,,自動販売機, コップ式自動販売機（自動洗浄・屋内設置）及び営業許可の対象となる自動販売機を除く,,,192_東京都_渋谷区保健所_食品衛生(届出)_2021年12月まで全件_末日,I,61,612,,東京ウイメンズプラザパック7450413113,6677d2e8-9935-44d3-9bd1-6a3ccc359689,ＦＶジャパン株式会社73051,cbc9923a-fc0c-4198-ac33-8241afe8658b,a02bc017-ae6b-42a7-a6e1-f26db03c97bd,2021/12/03,東京ウイメンズプラザ　パック,東京ウイメンズプラザパック,ＦＶジャパン株式会社
131130,2100302012,東京都,渋谷区,東京都住宅供給公社４Ｆ,,自動販売機による販売業,コップ式自動販売機（自動洗浄・屋内設置）及び営業許可の対象となる自動販売機を除く,東京都渋谷区神宮前5-53-67,コスモス青山西棟４階休憩室内,,,03-3269-5481,ＦＶジャパン株式会社,,3渋保生食届第2012号,,,,,,,,,2021/12/3,,代表取締役,佐野　達彦,東京都港区赤坂六丁目１番２０号,,03-5444-8558,,,192,東京都住宅供給公社４Ｆ,03,03-3269-5481,,,,東京都渋谷区神宮前5-53-67,東京都渋谷区神宮前５－５３－６７,コスモス青山西棟４階休憩室内,74504,13,13113,神宮前５,2021/12/03,,,,,ＦＶジャパン株式会社, 代表取締役 佐野　達彦,03-5444-8558,東京都港区赤坂六丁目１番２０号,東京都港区赤坂６丁目１番２０号,,73051,東京都,港区,赤坂６,3渋保生食届第2012号,,自動販売機, コップ式自動販売機（自動洗浄・屋内設置）及び営業許可の対象となる自動販売機を除く,,,192_東京都_渋谷区保健所_食品衛生(届出)_2021年12月まで全件_末日,I,61,612,,東京都住宅供給公社４Ｆ03-3269-54817450413113,dd1c101e-64b6-400e-aa55-b13e30fa016c,ＦＶジャパン株式会社73051,cbc9923a-fc0c-4198-ac33-8241afe8658b,6a91e199-ecbd-47c6-a4d0-a95df682a53c,2021/12/03,東京都住宅供給公社４Ｆ,東京都住宅供給公社４Ｆ,ＦＶジャパン株式会社
131130,2100302026,東京都,渋谷区,マクドナルド　渋谷ＭＩＹＡＳＨＩＴＡ　ＰＡＲＫ店,,その他の食料・飲料販売業,,東京都渋谷区神宮前6-20-10,ＭＩＹＡＳＨＩＴＡ　ＰＡＲＫ　Ｓｏｕｔｈ　３階Ｓ４２２区画,,,03-6712-5271,クォリティフーズ株式会社,,3渋保生食届第2026号,,,,,,,,,2021/12/3,,代表取締役,等々力　徹,東京都新宿区西新宿三丁目２番１１号,,025-227-1030,,,192,マクドナルド　渋谷ＭＩＹＡＳＨＩＴＡ　ＰＡＲＫ店,03,03-6712-5271,,,,東京都渋谷区神宮前6-20-10,東京都渋谷区神宮前６－２０－１０,ＭＩＹＡＳＨＩＴＡ　ＰＡＲＫ　Ｓｏｕｔｈ　３階Ｓ４２２区画,74505,13,13113,神宮前６,2021/12/03,,,,,クォリティフーズ株式会社, 代表取締役 等々力　徹,025-227-1030,東京都新宿区西新宿三丁目２番１１号,東京都新宿区西新宿３丁目２番１１号,,73259,東京都,新宿区,西新宿３,3渋保生食届第2026号,,その他の食料品製造・加工業,(包装),,,192_東京都_渋谷区保健所_食品衛生(届出)_2021年12月まで全件_末日,E,9,99,,マクドナルド渋谷ＭＩＹＡＳＨＩＴＡＰＡＲＫ店03-6712-52717450513113,bedf7eea-8b0d-42b8-95ac-ab4070b314f9,クォリティフーズ株式会社73259,1900bf46-784d-4eba-a4c6-7f1c051a48ea,a0fac8ca-7b8e-4970-b7b4-102f795988df,2021/12/03,マクドナルド　渋谷ＭＩＹＡＳＨＩＴＡ　ＰＡＲＫ店,マクドナルド渋谷ＭＩＹＡＳＨＩＴＡＰＡＲＫ店,クォリティフーズ株式会社
131130,2100302030,東京都,渋谷区,ゴディバ　,,その他の食料・飲料販売業,,東京都渋谷区神南1-22-6,渋谷マルイ１階イベントスペース,,,070-1239-1164,ゴディバジャパン株式会社,,3渋保生食届第2030号,,,,,,,,,2021/12/3,,,ジェロームシュシャン,東京都港区六本木３丁目２番１号,,03-5797-8100,,,192,ゴディバ　,03,070-1239-1164,,,,東京都渋谷区神南1-22-6,東京都渋谷区神南１－２２－６,渋谷マルイ１階イベントスペース,74506,13,13113,神南１,2021/12/03,,,,,ゴディバジャパン株式会社,  ジェロームシュシャン,03-5797-8100,東京都港区六本木３丁目２番１号,東京都港区六本木３丁目２番１号,,73156,東京都,港区,六本木３,3渋保生食届第2030号,,その他の食料品製造・加工業,(包装),,,192_東京都_渋谷区保健所_食品衛生(届出)_2021年12月まで全件_末日,E,9,99,,ゴディバ070-1239-11647450613113,13c61bfc-9118-4baf-b175-1d545010b5a5,ゴディバジャパン株式会社73156,3a50c4b2-435b-407a-a118-eb3a93f195f6,3a9136c3-ba2b-4937-8de9-cb042e88a280,2021/12/03,ゴディバ　,ゴディバ,ゴディバジャパン株式会社
131130,2100302015,東京都,渋谷区,ビー・エム・エル　５Ｆ　ＮＯ．２カップ,,コップ式自動販売機,自動洗浄・屋内設置,東京都渋谷区千駄ヶ谷5-21-3,５階,,,,ＦＶジャパン株式会社,,3渋保生食届第2015号,,,,,,,,,2021/12/3,,代表取締役,佐野　達彦,東京都港区赤坂六丁目１番２０号,,03-5444-8558,,,192,ビー・エム・エル　５Ｆ　ＮＯ．２カップ,03,,,,,東京都渋谷区千駄ヶ谷5-21-3,東京都渋谷区千駄が谷５－２１－３,５階,74512,13,13113,千駄が谷５,2021/12/03,,,,,ＦＶジャパン株式会社, 代表取締役 佐野　達彦,03-5444-8558,東京都港区赤坂六丁目１番２０号,東京都港区赤坂６丁目１番２０号,,73051,東京都,港区,赤坂６,3渋保生食届第2015号,,コップ式自動販売機, 自動洗浄・屋内設置,,,192_東京都_渋谷区保健所_食品衛生(届出)_2021年12月まで全件_末日,I,61,612,,ビエムエル５ＦＮＯ２カップ7451213113,3d4bde7a-03a4-4bde-9e93-6a6630dd3502,ＦＶジャパン株式会社73051,cbc9923a-fc0c-4198-ac33-8241afe8658b,cfd95772-c118-4ba8-8a8f-ea658b5da9db,2021/12/03,ビー・エム・エル　５Ｆ　ＮＯ．２カップ,ビエムエル５ＦＮＯ２カップ,ＦＶジャパン株式会社
131130,2100301981,東京都,渋谷区,アンビリオン　２Ｆ,,コップ式自動販売機,自動洗浄・屋内設置,東京都渋谷区富ヶ谷1-10-8,,,,03-3466-8991,コカ・コーラボトラーズジャパン株式会社,,3渋保生食届第1981号,,,,,,,,,2021/12/3,,代表取締役,カリン・ドラガン,東京都港区赤坂九丁目７番１号,,03-6896-3859,,,192,アンビリオン　２Ｆ,03,03-3466-8991,,,,東京都渋谷区富ヶ谷1-10-8,東京都渋谷区富が谷１－１０－８,,74515,13,13113,富が谷１,2021/12/03,,,,,コカ・コーラボトラーズジャパン株式会社, 代表取締役 カリン・ドラガン,03-6896-3859,東京都港区赤坂九丁目７番１号,東京都港区赤坂９丁目７番１号,,73054,東京都,港区,赤坂９,3渋保生食届第1981号,,コップ式自動販売機, 自動洗浄・屋内設置,,,192_東京都_渋谷区保健所_食品衛生(届出)_2021年12月まで全件_末日,I,61,612,,アンビリオン２Ｆ03-3466-89917451513113,70b4c702-f20e-4937-a1d2-2ff38b13d463,コカ・コーラボトラーズジャパン株式会社73054,0f19a973-2ee7-4104-80ed-1ccc207d1085,cc0edbdc-e0d1-4e01-924a-69d38bba8a37,2021/12/03,アンビリオン　２Ｆ,アンビリオン２Ｆ,コカ・コーラボトラーズジャパン株式会社
