https://docs.google.com/spreadsheets/d/1Qy3el1DFIpxtm3-VIAdZlBmEHual1CU39oB_urGxiyI/edit#gid=508940504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,n処理終了,,,,,,,,,,,,,,,,,d08_import_license_datas,完了,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
申請区分,申請者1,,,申請者2,,申請-電話番号1,施設-住所1,施設-マンション名,施設-電話番号1,,,施設名,業種,業態,確認番号,許可期間開始日,開業年月日,ここまで,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
申請等種別,申請者＿申請者名,申請者＿役職名,申請者＿その他役職名,申請者＿代表者,,申請者＿電話番号,所在地１,所在地２,施設＿所在地電話番号,施設＿名称（屋号・商号）１,施設＿名称（屋号・商号）２,,業種,種目（営業の種類）（給食の種類）,許可番号,許可開始日,初回許可年月日,,管轄保健所,名称,市外局番,電話番号,施設の郵便番号,緯度,経度,施設の住所（元住所）,施設の住所（整備）,施設マンション名,施設-住所コード,施設-都道府県,施設-郡・政令市・市区町村名,施設-大字名・字名,申請年月日,開業年月日,許可年月日,許可期間開始日,許可期間終了日,申請法人,申請者氏名(個人名),申請者（開設者）の電話番号,申請者の住所（元住所）,申請者の住所（整備）,申請マンション名,申請-住所コード,申請-都道府県,申請-郡・政令市・市区町村名,申請-大字名・字名,確認番号,申請区分,業種,業態,その他,法人番号,シート名,産業分類大,産業分類中,産業分類小,産業分類詳細,facility_idを識別するための文字列,店舗コード,company_idを識別するための文字列,法人コード,ライセンスコード,検索用日付,整備名称,整備名称2,整備申請法人
新規申請,宇良　宗廣,,,,,,国頭郡国頭村宜名真２４１,,,はるひろ牧場,,はるひろ牧場　,食肉販売業,食肉販売業,第01202100662号,R04.01.25,R04.01.25,,465,はるひろ牧場　,0980,,,,,国頭郡国頭村宜名真２４１,沖縄県国頭郡国頭村宜名真２４１,,216184,47,47301,宜名真,,2022/01/25,,2022/01/25,,,宇良　宗廣 ,,,,,,,,,第01202100662号,新規,食肉販売業, 食肉販売業,,,465_沖縄県_北部保健所_食品衛生()_2021年12月-2022年02月_末日,I,58,583,,はるひろ牧場21618447301,4a320ffc-1b70-46b8-84d3-a36d95bb682d,,personal,74f7123c-7839-4c53-b553-ced4d09350c4,2022/01/25,はるひろ牧場　,はるひろ牧場,
新規申請,名嘉　誠一,,,,,,北部保健所管内,,,広州食品,,広州食品　,飲食店営業,臨時営業80L,第01202100674号,R04.01.27,R04.01.27,,465,広州食品　,,,,,,北部保健所管内,沖縄県北部保健所管内,,,47,,,,2022/01/27,,2022/01/27,,,名嘉　誠一 ,,,,,,,,,第01202100674号,新規,飲食店営業, 臨時営業80L,,,465_沖縄県_北部保健所_食品衛生()_2021年12月-2022年02月_末日,M,76,,,広州食品,bdd2f052-bcaf-4643-ac7e-8cdc8af8f8ad,,personal,4a51b81a-6dfc-466f-aa82-7c75fbe3470e,2022/01/27,広州食品　,広州食品,
新規申請,水巻　経久,,,,,,名護市済井出８９,,,Sarah's kitchen,,Sarah's kitchen　,飲食店営業,弁当屋,第01202100680号,R04.01.27,R04.01.27,,465,Sarah's kitchen　,0980,,,,,名護市済井出８９,沖縄県名護市済井出８９,,215742,47,47209,済井出,,2022/01/27,,2022/01/27,,,水巻　経久 ,,,,,,,,,第01202100680号,新規,飲食店営業, 弁当屋,,,465_沖縄県_北部保健所_食品衛生()_2021年12月-2022年02月_末日,M,76,,,Ｓａｒａｈｓｋｉｔｃｈｅｎ21574247209,a0612a37-9ed8-4003-a553-25a935b8c068,,personal,02f07c79-8676-45dc-8215-8b612249903a,2022/01/27,Ｓａｒａｈ＇ｓ　ｋｉｔｃｈｅｎ　,Ｓａｒａｈｓｋｉｔｃｈｅｎ,
新規申請,宮里　郁美,,,,,,名護市城１－１－２１,サミットビル３D,,Color,,Color　,飲食店営業,スナック,第01202100667号,R04.01.25,R04.01.25,,465,Color　,0980,,,,,名護市城１－１－２１,沖縄県名護市城１－１－２１,サミットビル３D,215777,47,47209,城１,,2022/01/25,,2022/01/25,,,宮里　郁美 ,,,,,,,,,第01202100667号,新規,飲食店営業, スナック,,,465_沖縄県_北部保健所_食品衛生()_2021年12月-2022年02月_末日,M,76,,,Ｃｏｌｏｒ21577747209,47e20367-f7b1-4b76-a130-0f14f48dbc51,,personal,48f9670f-9879-4196-9ff9-64b9f034868f,2022/01/25,Ｃｏｌｏｒ　,Ｃｏｌｏｒ,
新規申請,前田　信子,,,,,,国頭村字鏡地２６７,,,食堂ひまわり,,食堂ひまわり　,飲食店営業,食堂,第01202100693号,R04.01.31,R04.01.31,,465,食堂ひまわり　,0980,,,,,国頭村字鏡地２６７,沖縄県国頭郡国頭村字鏡地２６７,,216183,47,47301,鏡地,,2022/01/31,,2022/01/31,,,前田　信子 ,,,,,,,,,第01202100693号,新規,飲食店営業, 食堂,,,465_沖縄県_北部保健所_食品衛生()_2021年12月-2022年02月_末日,M,76,,,食堂ひまわり21618347301,ab5f5eef-c316-4a55-9c36-0db7c9cc1076,,personal,1a55b522-abd4-4e97-9218-a01cd12b7e56,2022/01/31,食堂ひまわり　,食堂ひまわり,
新規申請,洪　真,,,,,,名護市城１－６－１,２階,,紅華,,紅華　,飲食店営業,ﾅｲﾄｽﾅｯｸ,第01202100699号,R04.02.04,R04.02.04,,465,紅華　,0980,,,,,名護市城１－６－１,沖縄県名護市城１－６－１,２階,215777,47,47209,城１,,2022/02/04,,2022/02/04,,,洪　真 ,,,,,,,,,第01202100699号,新規,飲食店営業, ﾅｲﾄｽﾅｯｸ,,,465_沖縄県_北部保健所_食品衛生()_2021年12月-2022年02月_末日,M,76,,,紅華21577747209,6922f4a1-4b79-4217-8fa1-bba314d80eb3,,personal,dd93f8a6-b1b0-4c03-8afa-4ff725d41171,2022/02/04,紅華　,紅華,
新規申請,新里　由理,,,,,,国頭郡今帰仁村玉城２９２－２,,,シンメイコーヒー,,シンメイコーヒー　,飲食店営業,パーラー,第01202100707号,R04.02.10,R04.02.10,,465,シンメイコーヒー　,0980,,,,,国頭郡今帰仁村玉城２９２－２,沖縄県国頭郡今帰仁村玉城２９２－２,,216209,47,47306,玉城,,2022/02/10,,2022/02/10,,,新里　由理 ,,,,,,,,,第01202100707号,新規,飲食店営業, パーラー,,,465_沖縄県_北部保健所_食品衛生()_2021年12月-2022年02月_末日,M,76,,,シンメイコヒ21620947306,8b9eaeab-24e6-4983-b4e0-f2c0ae18061f,,personal,238c2c0f-f767-439d-a43e-2156cba4afb3,2022/02/10,シンメイコーヒー　,シンメイコヒ,
新規申請,山城　弘光,,,,,,国頭郡本部町具志堅１３３４,,,ハーソーそば,,ハーソーそば　,飲食店営業,そば屋,第01202100700号,R04.02.01,R04.02.01,,465,ハーソーそば　,0980,,,,,国頭郡本部町具志堅１３３４,沖縄県国頭郡本部町具志堅１３３４,,216233,47,47308,具志堅,,2022/02/01,,2022/02/01,,,山城　弘光 ,,,,,,,,,第01202100700号,新規,飲食店営業, そば屋,,,465_沖縄県_北部保健所_食品衛生()_2021年12月-2022年02月_末日,M,76,,,ハソそば21623347308,d22d2e50-82b6-4deb-b3d6-dd8e89534324,,personal,cf75f5fb-085d-4af5-a718-d509df90a931,2022/02/01,ハーソーそば　,ハソそば,
新規申請,宮城　諒太,,,,,,名護市城１－３－２７,スリープラスワンビル１階,,ＣＬＵＢ　絆,,ＣＬＵＢ　絆　,飲食店営業,バー,第01202100689号,R04.01.31,R04.01.31,,465,ＣＬＵＢ　絆　,0980,,,,,名護市城１－３－２７,沖縄県名護市城１－３－２７,スリープラスワンビル１階,215777,47,47209,城１,,2022/01/31,,2022/01/31,,,宮城　諒太 ,,,,,,,,,第01202100689号,新規,飲食店営業, バー,,,465_沖縄県_北部保健所_食品衛生()_2021年12月-2022年02月_末日,M,76,,,ＣＬＵＢ絆21577747209,191d84c6-78d7-40cb-8818-b8b123409a8c,,personal,4eafa250-4b56-4c9b-aabd-9ddf5345b1d8,2022/01/31,ＣＬＵＢ　絆　,ＣＬＵＢ絆,
新規申請,上間　あやの,,,,,,名護市大中１－４－４,,,居酒屋　楽笑,,居酒屋　楽笑　,飲食店営業,居酒屋,第01202100688号,R04.01.31,R04.01.31,,465,居酒屋　楽笑　,0980,,,,,名護市大中１－４－４,沖縄県名護市大中１－４－４,,215795,47,47209,大中１,,2022/01/31,,2022/01/31,,,上間　あやの ,,,,,,,,,第01202100688号,新規,飲食店営業, 居酒屋,,,465_沖縄県_北部保健所_食品衛生()_2021年12月-2022年02月_末日,M,76,,,居酒屋楽笑21579547209,fb669aba-2572-4c8c-9011-8e4384bc0e77,,personal,ecf43b6b-f0df-4060-a3d3-bb50fc7e3b2e,2022/01/31,居酒屋　楽笑　,居酒屋楽笑,
新規申請,島　塁輝,,,,,,沖縄県全域（沖縄４８０ ち ３４４５）,,,味熟者,,味熟者　,飲食店営業,自動車営業80L,第01202100692号,R04.01.31,R04.01.31,,465,味熟者　,,,,,,沖縄県全域（沖縄４８０ ち ３４４５）,沖縄県全域,（沖縄４８０ち３４４５）,,47,,,,2022/01/31,,2022/01/31,,,島　塁輝 ,,,,,,,,,第01202100692号,新規,飲食店営業, 自動車営業80L,,,465_沖縄県_北部保健所_食品衛生()_2021年12月-2022年02月_末日,M,76,,,味熟者,d146792a-a93f-4307-bd48-d51d3f72a6ba,,personal,67a58c0f-bff6-45f1-802a-9a1cd24cee2c,2022/01/31,味熟者　,味熟者,
新規申請,喜屋武　美佳子,,,,,,名護市城１－１７－１２,宮城アパート１０３,,OHANA－おはな－,,OHANA－おはな－　,飲食店営業,スナック,第01202100703号,R04.01.31,R04.01.31,,465,OHANA－おはな－　,0980,,,,,名護市城１－１７－１２,沖縄県名護市城１－１７－１２,宮城アパート１０３,215777,47,47209,城１,,2022/01/31,,2022/01/31,,,喜屋武　美佳子 ,,,,,,,,,第01202100703号,新規,飲食店営業, スナック,,,465_沖縄県_北部保健所_食品衛生()_2021年12月-2022年02月_末日,M,76,,,ＯＨＡＮＡおはな21577747209,4e8b1465-29ba-4c1a-8835-84d629ba68b8,,personal,d0d7cf48-b9e2-425f-8bf5-e7ca06d22058,2022/01/31,ＯＨＡＮＡ－おはな－　,ＯＨＡＮＡおはな,
新規申請,渡久地　末子,,,,,,国頭郡本部町野原１４３－３,,,渡久地青果,,渡久地青果　,密封包装食品製造業,密封包装,第01202100731号,R04.02.22,R04.02.22,,465,渡久地青果　,0980,,,,,国頭郡本部町野原１４３－３,沖縄県国頭郡本部町野原１４３－３,,216243,47,47308,野原,,2022/02/22,,2022/02/22,,,渡久地　末子 ,,,,,,,,,第01202100731号,新規,密封包装食品製造業, 密封包装,,,465_沖縄県_北部保健所_食品衛生()_2021年12月-2022年02月_末日,E,9,,,渡久地青果21624347308,56843bae-6abc-40e5-a5f5-9b9320976d8f,,personal,2c7e7eac-bab3-4432-ba47-05ec8cb7581c,2022/02/22,渡久地青果　,渡久地青果,
新規申請,石垣　昭人,,,,,,名護市大中１－１５－８,ひまわり館１０１,,居酒屋　龍,,居酒屋　龍　,飲食店営業,居酒屋,第01202100696号,R04.02.03,R04.02.03,,465,居酒屋　龍　,0980,,,,,名護市大中１－１５－８,沖縄県名護市大中１－１５－８,ひまわり館１０１,215795,47,47209,大中１,,2022/02/03,,2022/02/03,,,石垣　昭人 ,,,,,,,,,第01202100696号,新規,飲食店営業, 居酒屋,,,465_沖縄県_北部保健所_食品衛生()_2021年12月-2022年02月_末日,M,76,,,居酒屋龍21579547209,7fb765d4-ead1-4b0b-b420-bc2daaf98912,,personal,e22bff34-a69f-4fd0-94f3-67029fb5bf30,2022/02/03,居酒屋　龍　,居酒屋龍,
新規申請,玉城　隆,,,,,,名護市大東１－２１－１２,,,ローソン名護大東一丁目店,,ローソン名護大東一丁目店　,飲食店営業,そうざい,第01202100706号,R04.02.10,R04.02.10,,465,ローソン名護大東一丁目店　,0980,,,,,名護市大東１－２１－１２,沖縄県名護市大東１－２１－１２,,215786,47,47209,大東１,,2022/02/10,,2022/02/10,,,玉城　隆 ,,,,,,,,,第01202100706号,新規,飲食店営業, そうざい,,,465_沖縄県_北部保健所_食品衛生()_2021年12月-2022年02月_末日,M,76,,,ロソン名護大東一丁目店21578647209,a1865696-662c-48d4-ade8-6f5bcbf69483,,personal,272857a8-3ba7-49a8-9f1d-9e996b2f8269,2022/02/10,ローソン名護大東一丁目店　,ロソン名護大東一丁目店,
新規申請,比嘉　良臣,,,,,,名護市為又２１４,,,ローソン名護為又店,,ローソン名護為又店　,飲食店営業,そうざい,第01202100728号,R04.02.17,R04.02.17,,465,ローソン名護為又店　,0980,,,,,名護市為又２１４,沖縄県名護市為又２１４,,215752,47,47209,為又,,2022/02/17,,2022/02/17,,,比嘉　良臣 ,,,,,,,,,第01202100728号,新規,飲食店営業, そうざい,,,465_沖縄県_北部保健所_食品衛生()_2021年12月-2022年02月_末日,M,76,,,ロソン名護為又店21575247209,156a9574-399e-4b68-8fd0-84fedef997de,,personal,e6452d9f-4023-473f-a7d2-c8c3a0c102e1,2022/02/17,ローソン名護為又店　,ロソン名護為又店,
新規申請,川端　真由美,,,,,,名護市城１－８－１０　安里店舗１Ｆ,,,Ｍａａｓａ．ｈ,,Ｍａａｓａ．ｈ　,飲食店営業,ﾅｲﾄｽﾅｯｸ,第01202100708号,R04.02.15,R04.02.15,,465,Ｍａａｓａ．ｈ　,0980,,,,,名護市城１－８－１０　安里店舗１Ｆ,沖縄県名護市城１－８－１０,安里店舗１Ｆ,215777,47,47209,城１,,2022/02/15,,2022/02/15,,,川端　真由美 ,,,,,,,,,第01202100708号,新規,飲食店営業, ﾅｲﾄｽﾅｯｸ,,,465_沖縄県_北部保健所_食品衛生()_2021年12月-2022年02月_末日,M,76,,,Ｍａａｓａｈ21577747209,337e3f74-f853-4c3d-bf8d-71dc2878e259,,personal,3f945142-0828-441b-bddb-a4b353e5c149,2022/02/15,Ｍａａｓａ．ｈ　,Ｍａａｓａｈ,
新規申請,比嘉　優香子,,,,,,名護市港２－７－１０,比嘉アパート１階（１０３）,,居酒屋　優,,居酒屋　優　,飲食店営業,居酒屋,第01202100709号,R04.02.15,R04.02.15,,465,居酒屋　優　,0980,,,,,名護市港２－７－１０,沖縄県名護市港２－７－１０,比嘉アパート１階（１０３）,215781,47,47209,港２,,2022/02/15,,2022/02/15,,,比嘉　優香子 ,,,,,,,,,第01202100709号,新規,飲食店営業, 居酒屋,,,465_沖縄県_北部保健所_食品衛生()_2021年12月-2022年02月_末日,M,76,,,居酒屋優21578147209,b16e3f3c-03e5-4e21-899d-09112e19f6c2,,personal,44b8fefa-a9e1-410e-ae10-9823cc0aff59,2022/02/15,居酒屋　優　,居酒屋優,
新規申請,山城　幸子,,,,,,国頭郡伊江村東江上１９３３,,,フレンド加工所,,フレンド加工所　,そうざい製造業,そうざい製造業,第01202100754号,R04.02.28,R04.02.28,,465,フレンド加工所　,0980,,,,,国頭郡伊江村東江上１９３３,沖縄県国頭郡伊江村東江上１９３３,,216135,47,47315,東江上,,2022/02/28,,2022/02/28,,,山城　幸子 ,,,,,,,,,第01202100754号,新規,そうざい製造業, そうざい製造業,,,465_沖縄県_北部保健所_食品衛生()_2021年12月-2022年02月_末日,E,9,,,フレンド加工所21613547315,d6960bb6-5481-4aef-a8dc-7999c0cb1b85,,personal,bfea2cd9-f173-4cdb-bf16-2a3b73e657e2,2022/02/28,フレンド加工所　,フレンド加工所,
新規申請,蓑輪　博之,,,,,,国頭郡本部町山川５５６,,,Ｊ．’ｓ　Kｉｔｃｈｅｎ,,Ｊ．’ｓ　Kｉｔｃｈｅｎ　,飲食店営業,レストラン,第01202100727号,R04.02.17,R04.02.17,,465,Ｊ．’ｓ　Kｉｔｃｈｅｎ　,0980,,,,,国頭郡本部町山川５５６,沖縄県国頭郡本部町山川５５６,,216249,47,47308,山川,,2022/02/17,,2022/02/17,,,蓑輪　博之 ,,,,,,,,,第01202100727号,新規,飲食店営業, レストラン,,,465_沖縄県_北部保健所_食品衛生()_2021年12月-2022年02月_末日,M,76,,,ＪｓＫｉｔｃｈｅｎ21624947308,c8c0d9b6-fcdc-4f10-a6d3-23de7f20c659,,personal,62904a37-136a-4c92-a7a7-fbb7996065c8,2022/02/17,Ｊ．＇ｓ　Ｋｉｔｃｈｅｎ　,ＪｓＫｉｔｃｈｅｎ,
新規申請,知念　かな子,,,,,,国頭郡伊江村東江前１６２７－３,,,ＫＡＮＡ,,ＫＡＮＡ　,飲食店営業,弁当屋,第01202100753号,R04.02.28,R04.02.28,,465,ＫＡＮＡ　,0980,,,,,国頭郡伊江村東江前１６２７－３,沖縄県国頭郡伊江村東江前１６２７－３,,216136,47,47315,東江前,,2022/02/28,,2022/02/28,,,知念　かな子 ,,,,,,,,,第01202100753号,新規,飲食店営業, 弁当屋,,,465_沖縄県_北部保健所_食品衛生()_2021年12月-2022年02月_末日,M,76,,,ＫＡＮＡ21613647315,aa7b081b-0687-4303-b867-a5bdafebc6f3,,personal,fa3d3bf0-31cd-4a1f-923e-c508bc7db970,2022/02/28,ＫＡＮＡ　,ＫＡＮＡ,
新規申請,松本　浩,,,,,,国頭郡今帰仁村湧川２４４－７,,,ストアー松本,,ストアー松本　,飲食店営業,弁当屋,第01202100733号,R04.02.22,R04.02.22,,465,ストアー松本　,0980,,,,,国頭郡今帰仁村湧川２４４－７,沖縄県国頭郡今帰仁村湧川２４４－７,,216215,47,47306,湧川,,2022/02/22,,2022/02/22,,,松本　浩 ,,,,,,,,,第01202100733号,新規,飲食店営業, 弁当屋,,,465_沖縄県_北部保健所_食品衛生()_2021年12月-2022年02月_末日,M,76,,,ストア松本21621547306,d0e2b37f-6c09-48f1-990c-c390bbc9a05f,,personal,d97bf1f1-6d51-4ee1-aca1-9ccd2c3297ce,2022/02/22,ストアー松本　,ストア松本,
新規申請,星野　秀之,,,,,,北部保健所管内,,,星野企画,,星野企画　,飲食店営業,臨時営業80L,第01202100724号,R04.02.15,R04.02.15,,465,星野企画　,,,,,,北部保健所管内,沖縄県北部保健所管内,,,47,,,,2022/02/15,,2022/02/15,,,星野　秀之 ,,,,,,,,,第01202100724号,新規,飲食店営業, 臨時営業80L,,,465_沖縄県_北部保健所_食品衛生()_2021年12月-2022年02月_末日,M,76,,,星野企画,2401fd76-6193-42f6-aa26-6178401c5a47,,personal,6110584e-c088-4f80-80c7-fa82ea7cebed,2022/02/15,星野企画　,星野企画,
新規申請,與那嶺　稔,,,,,,国頭郡今帰仁村諸志６５,,,諸志共同売店,,諸志共同売店　,飲食店営業,その他,第01202100723号,R04.02.16,R04.02.16,,465,諸志共同売店　,0980,,,,,国頭郡今帰仁村諸志６５,沖縄県国頭郡今帰仁村諸志６５,,216474,47,47306,諸志,,2022/02/16,,2022/02/16,,,與那嶺　稔 ,,,,,,,,,第01202100723号,新規,飲食店営業, その他,,,465_沖縄県_北部保健所_食品衛生()_2021年12月-2022年02月_末日,M,76,,,諸志共同売店21647447306,2aa62c80-ddf8-4a1e-95bc-c280af269c32,,personal,ba449359-17e9-4234-a1bd-36cea7fdbc34,2022/02/16,諸志共同売店　,諸志共同売店,
新規申請,山崎　真也,,,,,,国頭郡国頭村辺土名１４,,,山ねこ料理店,,山ねこ料理店　,菓子製造業,菓子製造業,第01202100735号,R04.02.22,R04.02.22,,465,山ねこ料理店　,0980,,,,,国頭郡国頭村辺土名１４,沖縄県国頭郡国頭村辺土名１４,,216193,47,47301,辺土名,,2022/02/22,,2022/02/22,,,山崎　真也 ,,,,,,,,,第01202100735号,新規,菓子製造業, 菓子製造業,,,465_沖縄県_北部保健所_食品衛生()_2021年12月-2022年02月_末日,E,9,,,山ねこ料理店21619347301,5726f92e-cd53-4fdc-a6fd-338003c3dd42,,personal,1de3fac1-2a38-492a-8ca0-081cdf562bf5,2022/02/22,山ねこ料理店　,山ねこ料理店,
新規申請,比嘉　秀美,,,,,,名護市宮里４４７－２５　１Ｆ,,,スナック喫茶　みさ,,スナック喫茶　みさ　,飲食店営業,スナック,第01202100742号,R04.02.24,R04.02.24,,465,スナック喫茶　みさ　,0980,,,,,名護市宮里４４７－２５,沖縄県名護市宮里４４７－２５,１Ｆ,215762,47,47209,宮里４,,2022/02/24,,2022/02/24,,,比嘉　秀美 ,,,,,,,,,第01202100742号,新規,飲食店営業, スナック,,,465_沖縄県_北部保健所_食品衛生()_2021年12月-2022年02月_末日,M,76,,,スナック喫茶みさ21576247209,15c7d6b5-5572-479f-b45e-4af6092b56ac,,personal,e63be39d-d534-4948-a46c-15dc814b3201,2022/02/24,スナック喫茶　みさ　,スナック喫茶みさ,
新規申請,知念　勇孝,,,,,,国頭郡伊江村東江前２１５,,,食事処岬,,食事処岬　,飲食店営業,食堂,第01202100752号,R04.02.28,R04.02.28,,465,食事処岬　,0980,,,,,国頭郡伊江村東江前２１５,沖縄県国頭郡伊江村東江前２１５,,216136,47,47315,東江前,,2022/02/28,,2022/02/28,,,知念　勇孝 ,,,,,,,,,第01202100752号,新規,飲食店営業, 食堂,,,465_沖縄県_北部保健所_食品衛生()_2021年12月-2022年02月_末日,M,76,,,食事処岬21613647315,1ce4e529-e385-466c-b825-3c4b49e5b234,,personal,db4f9d84-448c-4f9c-b898-cfab6082bc2c,2022/02/28,食事処岬　,食事処岬,
新規申請,嘉納　千恵子,,,,,,島尻郡伊平屋村田名１７０２,,,海やから千増,,海やから千増　,飲食店営業,弁当屋,第01202100732号,R04.02.21,R04.02.21,,465,海やから千増　,0980,,,,,島尻郡伊平屋村田名１７０２,沖縄県島尻郡伊平屋村田名１７０２,,216378,47,47359,田名,,2022/02/21,,2022/02/21,,,嘉納　千恵子 ,,,,,,,,,第01202100732号,新規,飲食店営業, 弁当屋,,,465_沖縄県_北部保健所_食品衛生()_2021年12月-2022年02月_末日,M,76,,,海やから千増21637847359,d9a49a95-cb70-455e-93a4-f62aff8931f4,,personal,55f8aa32-e5f9-4de5-9126-845ad12e490f,2022/02/21,海やから千増　,海やから千増,
新規申請,新垣　光子,,,,,,名護市城１－６－１　２Ｆ,,,グロリア,,グロリア　,飲食店営業,ﾅｲﾄｽﾅｯｸ,第01202100746号,R04.02.28,R04.02.28,,465,グロリア　,0980,,,,,名護市城１－６－１,沖縄県名護市城１－６－１,２Ｆ,215777,47,47209,城１,,2022/02/28,,2022/02/28,,,新垣　光子 ,,,,,,,,,第01202100746号,新規,飲食店営業, ﾅｲﾄｽﾅｯｸ,,,465_沖縄県_北部保健所_食品衛生()_2021年12月-2022年02月_末日,M,76,,,グロリア21577747209,4ca07d35-b593-4c2e-811d-6d7ea3282582,,personal,4d60bd37-2f01-41b0-af1e-52e51f14595d,2022/02/28,グロリア　,グロリア,
新規申請,神田　恵利子,,,,,,名護市東江５－２２－２０,,,ローソン名護東江五丁目店,,ローソン名護東江五丁目店　,飲食店営業,そうざい,第01202100743号,R04.02.28,R04.02.28,,465,ローソン名護東江五丁目店　,0980,,,,,名護市東江５－２２－２０,沖縄県名護市東江５－２２－２０,,215776,47,47209,東江５,,2022/02/28,,2022/02/28,,,神田　恵利子 ,,,,,,,,,第01202100743号,新規,飲食店営業, そうざい,,,465_沖縄県_北部保健所_食品衛生()_2021年12月-2022年02月_末日,M,76,,,ロソン名護東江五丁目店21577647209,b0a44e39-f451-4df4-9ac1-b003046364ca,,personal,defc4bff-8e9b-4bc4-9910-09e4281b5ec1,2022/02/28,ローソン名護東江五丁目店　,ロソン名護東江五丁目店,
新規申請,玉城　千恵美,,,,,,名護市大東１－２１－２,マルエムビル４ーＤ,,紋,,紋　,飲食店営業,バー,第01202100744号,R04.02.28,R04.02.28,,465,紋　,0980,,,,,名護市大東１－２１－２,沖縄県名護市大東１－２１－２,マルエムビル４ーＤ,215786,47,47209,大東１,,2022/02/28,,2022/02/28,,,玉城　千恵美 ,,,,,,,,,第01202100744号,新規,飲食店営業, バー,,,465_沖縄県_北部保健所_食品衛生()_2021年12月-2022年02月_末日,M,76,,,紋21578647209,e0673ce6-d483-4731-a233-4dd63f0a2efc,,personal,21cb40d6-0c7c-450a-af5d-c9002aa98a1a,2022/02/28,紋　,紋,
新規申請,名嘉元　敏美,,,,,,国頭郡伊江村川平４７８－７,,,はとば食堂,,はとば食堂　,飲食店営業,食堂,第01202100751号,R04.02.28,R04.02.28,,465,はとば食堂　,0980,,,,,国頭郡伊江村川平４７８－７,沖縄県国頭郡伊江村川平４７８－７,,216132,47,47315,川平,,2022/02/28,,2022/02/28,,,名嘉元　敏美 ,,,,,,,,,第01202100751号,新規,飲食店営業, 食堂,,,465_沖縄県_北部保健所_食品衛生()_2021年12月-2022年02月_末日,M,76,,,はとば食堂21613247315,0f49be85-6f11-4e3b-be0a-1bd52f96f663,,personal,ea3e15a1-c244-492a-bdf0-bd72c2dfdb5a,2022/02/28,はとば食堂　,はとば食堂,
新規申請,長濱　需希,,,,,,名護市城２－１２－３,渡具知ビル２０２,,ＣＨＯＩＣＥ,,ＣＨＯＩＣＥ　,飲食店営業,バー,第01202100759号,R04.02.28,R04.02.28,,465,ＣＨＯＩＣＥ　,0980,,,,,名護市城２－１２－３,沖縄県名護市城２－１２－３,渡具知ビル２０２,215778,47,47209,城２,,2022/02/28,,2022/02/28,,,長濱　需希 ,,,,,,,,,第01202100759号,新規,飲食店営業, バー,,,465_沖縄県_北部保健所_食品衛生()_2021年12月-2022年02月_末日,M,76,,,ＣＨＯＩＣＥ21577847209,e79cf5c1-a7cd-4950-995a-f860ae2ed3e7,,personal,cc685af6-3932-4e6c-bb6c-4bf884bd9e85,2022/02/28,ＣＨＯＩＣＥ　,ＣＨＯＩＣＥ,
