https://docs.google.com/spreadsheets/d/1Qy3el1DFIpxtm3-VIAdZlBmEHual1CU39oB_urGxiyI/edit#gid=508940504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,n処理終了,,,,,,,,,,,,,,,,,,,,,,,,,,d08_import_license_datas,完了,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,施設名,,業種,業態,施設-住所1,施設-マンション名,緯度,経度,施設-電話番号1,申請者1,法人番号,申請-住所1,申請-マンション名,確認番号,開業年月日,許可年月日,許可期間開始日,許可期間終了日,,,,その他,,ここまで,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
自治体コード,行番号,都道府県名,市区町村名,営業施設名称、屋号又は商号,営業施設名称、屋号又は商号（フリガナ）,営業の種類,業態,営業施設所在地,営業施設方書,緯度,経度,営業施設電話番号,法人名,法人番号,法人住所,,許可番号,初回許可年月日,許可年月日,許可開始日,許可満了日,廃業年月日,申請区分,許可条件,,備考,,管轄保健所,名称,市外局番,電話番号,施設の郵便番号,緯度,経度,施設の住所（元住所）,施設の住所（整備）,施設マンション名,施設-住所コード,施設-都道府県,施設-郡・政令市・市区町村名,施設-大字名・字名,申請年月日,開業年月日,許可年月日,許可期間開始日,許可期間終了日,申請法人,申請者氏名(個人名),申請者（開設者）の電話番号,申請者の住所（元住所）,申請者の住所（整備）,申請マンション名,申請-住所コード,申請-都道府県,申請-郡・政令市・市区町村名,申請-大字名・字名,確認番号,申請区分,業種,業態,その他,法人番号,シート名,産業分類大,産業分類中,産業分類小,産業分類詳細,facility_idを識別するための文字列,店舗コード,company_idを識別するための文字列,法人コード,ライセンスコード,検索用日付,整備名称,整備名称2,整備申請法人
27207,fBiz00001691600000000001,大阪府,高槻市,ユメ小規模保育園,ユメショウキボホイクエン,㉖ 集団給食施設,,大阪府高槻市北柳川町１６－２２,,34.82639,135.589402,072-692-0577,一般社団法人ユメ保育園,9120905005156,大阪府高槻市北柳川町１６－２２,,,,,,,,届出,,届出 ,,,288,ユメ小規模保育園,072,072-692-0577,,,,大阪府高槻市北柳川町１６－２２,大阪府高槻市北柳川町１６－２２,,158077,27,27207,北柳川町,,,,,,一般社団法人ユメ保育園,,,大阪府高槻市北柳川町１６－２２,大阪府高槻市北柳川町１６－２２,,158077,大阪府,高槻市,北柳川町,,,給食施設,,届出 ,9120905005156,288_大阪府_高槻市保健所_食品衛生()_2021年12月まで全件_末日,M,77,,,ユメ小規模保育園072-692-057715807727207,ac4ec84d-e2e9-4be6-ac3d-76f8c6896dcf,一般社団法人ユメ保育園158077,2e3e74b1-6c30-4b58-a106-605bf2e9a97f,4ada37b2-33a5-474c-953e-cafe4456fbc3,2021/12/01,ユメ小規模保育園,ユメ小規模保育園,一般社団法人ユメ保育園
27207,fBiz00001691740000000001,大阪府,高槻市,夢保育園,ユメホイクエン,㉖ 集団給食施設,,大阪府高槻市北柳川町１６－２２,,34.82639,135.589402,072-692-0828,一般社団法人夢保育園,7120905005273,大阪府高槻市北柳川町１６－２２,,,,,,,,届出,,届出 ,,,288,夢保育園,072,072-692-0828,,,,大阪府高槻市北柳川町１６－２２,大阪府高槻市北柳川町１６－２２,,158077,27,27207,北柳川町,,,,,,一般社団法人夢保育園,,,大阪府高槻市北柳川町１６－２２,大阪府高槻市北柳川町１６－２２,,158077,大阪府,高槻市,北柳川町,,,給食施設,,届出 ,7120905005273,288_大阪府_高槻市保健所_食品衛生()_2021年12月まで全件_末日,M,77,,,夢保育園072-692-082815807727207,e248d386-e034-465d-99ce-0f6dd2e68feb,一般社団法人夢保育園158077,6dc11446-dbec-4d11-a7fb-9a23e248fb7a,3479b3ed-2a17-42e9-abce-7822e188b93b,2021/12/01,夢保育園,夢保育園,一般社団法人夢保育園
27207,fBiz00001692050000000019,大阪府,高槻市,紅桜,ベニザクラ,㉕ 行商,,,,,,,,,,,,,,,,,届出,,届出 ,,一致の場合削除/紅桜,288,紅桜,,,,,,,大阪府,,,27,,,,,,,,,,,,,,,,,,,,行商,,届出 ,,288_大阪府_高槻市保健所_食品衛生()_2021年12月まで全件_末日,I,61,619,,紅桜,a50580e4-1a7b-4e74-a666-c582cf34bf67,,personal,b6321766-e89c-40b2-9277-739610dff188,2021/12/01,紅桜,紅桜,
27207,fBiz00001693650000000001,大阪府,高槻市,認定こども園　柱本保育園こども未来学舎,ニンテイコドモエン　ハシラモトホイクエンコドモミライガクシャ,㉖ 集団給食施設,,大阪府高槻市柱本新町１０－１,,34.794124,135.600788,726786925,社会福祉法人たつみ会,5120905001803,大阪府高槻市柱本新町１０－１,,,,,,,,届出,,届出 ,,,288,認定こども園　柱本保育園こども未来学舎,072,072-678-6925,,,,大阪府高槻市柱本新町１０－１,大阪府高槻市柱本新町１０－１,,158252,27,27207,柱本新町,,,,,,社会福祉法人たつみ会,,,大阪府高槻市柱本新町１０－１,大阪府高槻市柱本新町１０－１,,158252,大阪府,高槻市,柱本新町,,,給食施設,,届出 ,5120905001803,288_大阪府_高槻市保健所_食品衛生()_2021年12月まで全件_末日,M,77,,,認定こども園柱本保育園こども未来学舎072-678-692515825227207,8615dca3-1869-4999-ab53-3def867a6c69,社会福祉法人たつみ会158252,6793132e-609a-4e82-9bac-f0ba68b07d83,d882a02b-c351-4f44-8cdb-979d03554a73,2021/12/01,認定こども園　柱本保育園こども未来学舎,認定こども園柱本保育園こども未来学舎,社会福祉法人たつみ会
27207,fBiz00001697050000000001,大阪府,高槻市,高槻市農業協同組合　緑彩館センター店,タカツキシノウギョウキョウドウクミアイ　リョクサイカンセンターテン,⑧ 米穀類販売業,,大阪府高槻市野田４－３０－１０,,34.850166,135.642611,,高槻市農業協同組合,5120905001910,大阪府高槻市城北町１丁目１５－８,,,,,,,,届出,,届出 ,,,288,高槻市農業協同組合　緑彩館センター店,072,,,,,大阪府高槻市野田４－３０－１０,大阪府高槻市野田４－３０－１０,,158231,27,27207,野田４,,,,,,高槻市農業協同組合,,,大阪府高槻市城北町１丁目１５－８,大阪府高槻市城北町１丁目１５－８,,158133,大阪府,高槻市,城北町１,,,米穀類販売業,,届出 ,5120905001910,288_大阪府_高槻市保健所_食品衛生()_2021年12月まで全件_末日,I,58,589,5896,高槻市農業協同組合緑彩館センタ店15823127207,9095204e-1cd8-4c89-8535-b0ad99f7d180,高槻市農業協同組合158133,c91d9292-578e-4e2c-b434-f894df5c4c28,5ef429c4-792a-4eef-8337-12a86c9d9c64,2021/12/01,高槻市農業協同組合　緑彩館センター店,高槻市農業協同組合緑彩館センタ店,高槻市農業協同組合
27207,fBiz00001697050000000002,大阪府,高槻市,高槻市農業協同組合　緑彩館清水店,タカツキシノウギョウキョウドウクミアイ　リョクサイカンシミズテン,⑧ 米穀類販売業,,大阪府高槻市浦堂３－１－２,,34.864636,135.602482,,高槻市農業協同組合,5120905001910,大阪府高槻市城北町１丁目１５－８,,,,,,,,届出,,届出 ,,,288,高槻市農業協同組合　緑彩館清水店,072,,,,,大阪府高槻市浦堂３－１－２,大阪府高槻市浦堂３－１－２,,158012,27,27207,浦堂３,,,,,,高槻市農業協同組合,,,大阪府高槻市城北町１丁目１５－８,大阪府高槻市城北町１丁目１５－８,,158133,大阪府,高槻市,城北町１,,,米穀類販売業,,届出 ,5120905001910,288_大阪府_高槻市保健所_食品衛生()_2021年12月まで全件_末日,I,58,589,5896,高槻市農業協同組合緑彩館清水店15801227207,b8f6af6c-d142-4069-b76b-8f4136ddbe00,高槻市農業協同組合158133,c91d9292-578e-4e2c-b434-f894df5c4c28,20b5e299-82c9-45f7-9ca6-0eb5f252af75,2021/12/01,高槻市農業協同組合　緑彩館清水店,高槻市農業協同組合緑彩館清水店,高槻市農業協同組合
27207,fBiz00001697050000000003,大阪府,高槻市,高槻市農業協同組合　本店　営業課,タカツキシノウギョウキョウドウクミアイ　ホンテン　エイギョウカ,⑧ 米穀類販売業,,大阪府高槻市城北町１－１５－８,,34.847213,135.620198,,高槻市農業協同組合,5120905001910,大阪府高槻市城北町１丁目１５－８,,,,,,,,届出,,届出 ,,,288,高槻市農業協同組合　本店　営業課,072,,,,,大阪府高槻市城北町１－１５－８,大阪府高槻市城北町１－１５－８,,158133,27,27207,城北町１,,,,,,高槻市農業協同組合,,,大阪府高槻市城北町１丁目１５－８,大阪府高槻市城北町１丁目１５－８,,158133,大阪府,高槻市,城北町１,,,米穀類販売業,,届出 ,5120905001910,288_大阪府_高槻市保健所_食品衛生()_2021年12月まで全件_末日,I,58,589,5896,高槻市農業協同組合本店営業課15813327207,868fcaa0-1b92-41b4-a3d4-42826c60211b,高槻市農業協同組合158133,c91d9292-578e-4e2c-b434-f894df5c4c28,4f0a9851-1bd9-4c69-8e3b-04286771d5e3,2021/12/01,高槻市農業協同組合　本店　営業課,高槻市農業協同組合本店営業課,高槻市農業協同組合
27207,fBiz00001697050000000004,大阪府,高槻市,高槻市農業協同組合　樫田支店,タカツキシノウギョウキョウドウクミアイ　カシダシテン,⑧ 米穀類販売業,,大阪府高槻市大字田能小字スハノ下３４－２,,34.955525,135.590103,,高槻市農業協同組合,5120905001910,大阪府高槻市城北町１丁目１５－８,,,,,,,,届出,,届出 ,,,288,高槻市農業協同組合　樫田支店,072,,,,,大阪府高槻市大字田能小字スハノ下３４－２,大阪府高槻市田能小字スハノ下３４－２,,158144,27,27207,田能,,,,,,高槻市農業協同組合,,,大阪府高槻市城北町１丁目１５－８,大阪府高槻市城北町１丁目１５－８,,158133,大阪府,高槻市,城北町１,,,米穀類販売業,,届出 ,5120905001910,288_大阪府_高槻市保健所_食品衛生()_2021年12月まで全件_末日,I,58,589,5896,高槻市農業協同組合樫田支店15814427207,abf52e15-6722-4385-9364-86ce44e659ea,高槻市農業協同組合158133,c91d9292-578e-4e2c-b434-f894df5c4c28,82479cdf-a3f4-4871-a9b9-26bbf1b26709,2021/12/01,高槻市農業協同組合　樫田支店,高槻市農業協同組合樫田支店,高槻市農業協同組合
27207,fBiz00001697050000000005,大阪府,高槻市,高槻市農業協同組合　原支店,タカツキシノウギョウキョウドウクミアイ　ハラシテン,⑧ 米穀類販売業,,大阪府高槻市大字原７５９－５,,34.894043,135.600077,,高槻市農業協同組合,5120905001910,大阪府高槻市城北町１丁目１５－８,,,,,,,,届出,,届出 ,,,288,高槻市農業協同組合　原支店,072,,,,,大阪府高槻市大字原７５９－５,大阪府高槻市原７５９－５,,158258,27,27207,原,,,,,,高槻市農業協同組合,,,大阪府高槻市城北町１丁目１５－８,大阪府高槻市城北町１丁目１５－８,,158133,大阪府,高槻市,城北町１,,,米穀類販売業,,届出 ,5120905001910,288_大阪府_高槻市保健所_食品衛生()_2021年12月まで全件_末日,I,58,589,5896,高槻市農業協同組合原支店15825827207,425916fa-721d-4991-9351-ce9d556ab276,高槻市農業協同組合158133,c91d9292-578e-4e2c-b434-f894df5c4c28,a741f017-24c7-4089-b3a7-c5f19bb72ac7,2021/12/01,高槻市農業協同組合　原支店,高槻市農業協同組合原支店,高槻市農業協同組合
27207,fBiz00001697050000000006,大阪府,高槻市,高槻市農業協同組合　真上支店,タカツキシノウギョウキョウドウクミアイ　マカミシテン,⑧ 米穀類販売業,,大阪府高槻市真上町３－２－５,,34.857851,135.608011,,高槻市農業協同組合,5120905001910,大阪府高槻市城北町１丁目１５－８,,,,,,,,届出,,届出 ,,,288,高槻市農業協同組合　真上支店,072,,,,,大阪府高槻市真上町３－２－５,大阪府高槻市真上町３－２－５,,158304,27,27207,真上町３,,,,,,高槻市農業協同組合,,,大阪府高槻市城北町１丁目１５－８,大阪府高槻市城北町１丁目１５－８,,158133,大阪府,高槻市,城北町１,,,米穀類販売業,,届出 ,5120905001910,288_大阪府_高槻市保健所_食品衛生()_2021年12月まで全件_末日,I,58,589,5896,高槻市農業協同組合真上支店15830427207,4bd9c5cc-9306-4793-a450-d8793aab956e,高槻市農業協同組合158133,c91d9292-578e-4e2c-b434-f894df5c4c28,7f4c3725-c92c-4edf-9cd7-4b1422ac14cf,2021/12/01,高槻市農業協同組合　真上支店,高槻市農業協同組合真上支店,高槻市農業協同組合
27207,fBiz00001697050000000007,大阪府,高槻市,高槻市農業協同組合　磐手支店,タカツキシノウギョウキョウドウクミアイ　イワテシテン,⑧ 米穀類販売業,,大阪府高槻市別所本町２－２０,,34.860651,135.625801,,高槻市農業協同組合,5120905001910,大阪府高槻市城北町１丁目１５－８,,,,,,,,届出,,届出 ,,,288,高槻市農業協同組合　磐手支店,072,,,,,大阪府高槻市別所本町２－２０,大阪府高槻市別所本町２－２０,,158293,27,27207,別所本町,,,,,,高槻市農業協同組合,,,大阪府高槻市城北町１丁目１５－８,大阪府高槻市城北町１丁目１５－８,,158133,大阪府,高槻市,城北町１,,,米穀類販売業,,届出 ,5120905001910,288_大阪府_高槻市保健所_食品衛生()_2021年12月まで全件_末日,I,58,589,5896,高槻市農業協同組合磐手支店15829327207,08dade80-491c-4362-b3c1-522a13cd0717,高槻市農業協同組合158133,c91d9292-578e-4e2c-b434-f894df5c4c28,8e0d4708-6188-463d-bded-5d394ea1da26,2021/12/01,高槻市農業協同組合　磐手支店,高槻市農業協同組合磐手支店,高槻市農業協同組合
27207,fBiz00001697050000000008,大阪府,高槻市,高槻市農業協同組合　芥川支店,タカツキシノウギョウキョウドウクミアイ　アクタガワシテン,⑧ 米穀類販売業,,大阪府高槻市川西町１－３１－１５,,34.849585,135.603797,,高槻市農業協同組合,5120905001910,大阪府高槻市城北町１丁目１５－８,,,,,,,,届出,,届出 ,,,288,高槻市農業協同組合　芥川支店,072,,,,,大阪府高槻市川西町１－３１－１５,大阪府高槻市川西町１－３１－１５,,158062,27,27207,川西町１,,,,,,高槻市農業協同組合,,,大阪府高槻市城北町１丁目１５－８,大阪府高槻市城北町１丁目１５－８,,158133,大阪府,高槻市,城北町１,,,米穀類販売業,,届出 ,5120905001910,288_大阪府_高槻市保健所_食品衛生()_2021年12月まで全件_末日,I,58,589,5896,高槻市農業協同組合芥川支店15806227207,e5785d32-dbfb-4699-acbf-9a9ec4e38a1e,高槻市農業協同組合158133,c91d9292-578e-4e2c-b434-f894df5c4c28,204950f9-30d9-4b48-82f2-d41dd32b02e3,2021/12/01,高槻市農業協同組合　芥川支店,高槻市農業協同組合芥川支店,高槻市農業協同組合
27207,fBiz00001697050000000009,大阪府,高槻市,高槻市農業協同組合　芥川東支店,タカツキシノウギョウキョウドウクミアイ　アクタガワヒガシシテン,⑧ 米穀類販売業,,大阪府高槻市芥川町２－１４－２５,,34.852779,135.615392,,高槻市農業協同組合,5120905001910,大阪府高槻市城北町１丁目１５－８,,,,,,,,届出,,届出 ,,,288,高槻市農業協同組合　芥川東支店,072,,,,,大阪府高槻市芥川町２－１４－２５,大阪府高槻市芥川町２－１４－２５,,157983,27,27207,芥川町２,,,,,,高槻市農業協同組合,,,大阪府高槻市城北町１丁目１５－８,大阪府高槻市城北町１丁目１５－８,,158133,大阪府,高槻市,城北町１,,,米穀類販売業,,届出 ,5120905001910,288_大阪府_高槻市保健所_食品衛生()_2021年12月まで全件_末日,I,58,589,5896,高槻市農業協同組合芥川東支店15798327207,9e87f4f1-a006-486b-9aff-baba85bd7dd3,高槻市農業協同組合158133,c91d9292-578e-4e2c-b434-f894df5c4c28,a0b9a6e2-4756-47d7-8b88-3d6c166199d5,2021/12/01,高槻市農業協同組合　芥川東支店,高槻市農業協同組合芥川東支店,高槻市農業協同組合
27207,fBiz00001697050000000010,大阪府,高槻市,高槻市農業協同組合　五領支店,タカツキシノウギョウキョウドウクミアイ　ゴリョウシテン,⑧ 米穀類販売業,,大阪府高槻市井尻１－１０－１,,34.858541,135.64974,,高槻市農業協同組合,5120905001910,大阪府高槻市城北町１丁目１５－８,,,,,,,,届出,,届出 ,,,288,高槻市農業協同組合　五領支店,072,,,,,大阪府高槻市井尻１－１０－１,大阪府高槻市井尻１－１０－１,,158006,27,27207,井尻１,,,,,,高槻市農業協同組合,,,大阪府高槻市城北町１丁目１５－８,大阪府高槻市城北町１丁目１５－８,,158133,大阪府,高槻市,城北町１,,,米穀類販売業,,届出 ,5120905001910,288_大阪府_高槻市保健所_食品衛生()_2021年12月まで全件_末日,I,58,589,5896,高槻市農業協同組合五領支店15800627207,5c2ebc02-bc94-4483-a39d-5f76fdc057fa,高槻市農業協同組合158133,c91d9292-578e-4e2c-b434-f894df5c4c28,bfada522-c3a4-4954-9efd-e27283d40126,2021/12/01,高槻市農業協同組合　五領支店,高槻市農業協同組合五領支店,高槻市農業協同組合
27207,fBiz00001697050000000011,大阪府,高槻市,高槻市農業協同組合　大冠支店,タカツキシノウギョウキョウドウクミアイ　オオカンムリシテン,⑧ 米穀類販売業,,大阪府高槻市春日町６－１８,,34.839718,135.629661,,高槻市農業協同組合,5120905001910,大阪府高槻市城北町１丁目１５－８,,,,,,,,届出,,届出 ,,,288,高槻市農業協同組合　大冠支店,072,,,,,大阪府高槻市春日町６－１８,大阪府高槻市春日町６－１８,,158037,27,27207,春日町,,,,,,高槻市農業協同組合,,,大阪府高槻市城北町１丁目１５－８,大阪府高槻市城北町１丁目１５－８,,158133,大阪府,高槻市,城北町１,,,米穀類販売業,,届出 ,5120905001910,288_大阪府_高槻市保健所_食品衛生()_2021年12月まで全件_末日,I,58,589,5896,高槻市農業協同組合大冠支店15803727207,5a17ee85-b15f-410e-9ae9-fa2786731271,高槻市農業協同組合158133,c91d9292-578e-4e2c-b434-f894df5c4c28,bb13b1a1-ce34-49f3-98b1-1b9209cbe54f,2021/12/01,高槻市農業協同組合　大冠支店,高槻市農業協同組合大冠支店,高槻市農業協同組合
27207,fBiz00001697050000000012,大阪府,高槻市,高槻市農業協同組合　大塚支店,タカツキシノウギョウキョウドウクミアイ　オオツカシテン,⑧ 米穀類販売業,,大阪府高槻市大塚町２－４６－１,,34.824062,135.634925,,高槻市農業協同組合,5120905001910,大阪府高槻市城北町１丁目１５－８,,,,,,,,届出,,届出 ,,,288,高槻市農業協同組合　大塚支店,072,,,,,大阪府高槻市大塚町２－４６－１,大阪府高槻市大塚町２－４６－１,,158019,27,27207,大塚町２,,,,,,高槻市農業協同組合,,,大阪府高槻市城北町１丁目１５－８,大阪府高槻市城北町１丁目１５－８,,158133,大阪府,高槻市,城北町１,,,米穀類販売業,,届出 ,5120905001910,288_大阪府_高槻市保健所_食品衛生()_2021年12月まで全件_末日,I,58,589,5896,高槻市農業協同組合大塚支店15801927207,2abd1e4b-1805-40c4-ac98-18a81891420c,高槻市農業協同組合158133,c91d9292-578e-4e2c-b434-f894df5c4c28,50f7af9b-9d5c-4354-9f0d-4fde818e1f6d,2021/12/01,高槻市農業協同組合　大塚支店,高槻市農業協同組合大塚支店,高槻市農業協同組合
27207,fBiz00001697050000000013,大阪府,高槻市,高槻市農業協同組合　如是支店,タカツキシノウギョウキョウドウクミアイ　ニョゼシテン,⑧ 米穀類販売業,,大阪府高槻市東五百住町３－１４－２１,,34.836816,135.604402,,高槻市農業協同組合,5120905001910,大阪府高槻市城北町１丁目１５－８,,,,,,,,届出,,届出 ,,,288,高槻市農業協同組合　如是支店,072,,,,,大阪府高槻市東五百住町３－１４－２１,大阪府高槻市東五百住町３－１４－２１,,158272,27,27207,東五百住町３,,,,,,高槻市農業協同組合,,,大阪府高槻市城北町１丁目１５－８,大阪府高槻市城北町１丁目１５－８,,158133,大阪府,高槻市,城北町１,,,米穀類販売業,,届出 ,5120905001910,288_大阪府_高槻市保健所_食品衛生()_2021年12月まで全件_末日,I,58,589,5896,高槻市農業協同組合如是支店15827227207,516866b9-4f54-4730-a3db-ed8a0ceeecc6,高槻市農業協同組合158133,c91d9292-578e-4e2c-b434-f894df5c4c28,662683b8-84da-454d-adb7-c0db7243a5ab,2021/12/01,高槻市農業協同組合　如是支店,高槻市農業協同組合如是支店,高槻市農業協同組合
