,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,n処理終了,空欄,空欄,,,,,,マンション,なんだこいつ,,,,,,,,,,,,,,,n10_company_name_maintenance,完了,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,施設名,施設名のフリガナ,業種,業態,施設-住所1,施設-マンション名,,,施設-電話番号1,申請者1,法人番号,申請-住所1,確認番号,許可年月日,許可年月日,許可期間開始日,許可期間終了日,廃業年月日,申請区分,,,ここまで,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
自治体コード,行番号,都道府県名,市区町村名,営業施設名称、屋号又は商号,営業施設名称、屋号又は商号（フリガナ）,営業の種類,業態,営業施設所在地,営業施設方書,緯度,経度,営業施設電話番号,法人名,法人番号,法人住所,許可番号,初回許可年月日,許可年月日,許可開始日,許可満了日,廃業年月日,申請区分,許可条件,備考,,管轄保健所,名称,市外局番,電話番号,施設の郵便番号,緯度,経度,施設の住所（元住所）,施設の住所（整備）,施設マンション名,施設-住所コード,施設-都道府県,施設-郡・政令市・市区町村名,施設-大字名・字名,申請年月日,開業年月日,許可年月日,許可期間開始日,許可期間終了日,申請法人,申請者氏名(個人名),申請者（開設者）の電話番号,申請者の住所（元住所）,申請者の住所（整備）,申請マンション名,申請-住所コード,申請-都道府県,申請-郡・政令市・市区町村名,申請-大字名・字名,確認番号,申請区分,業種,業態,その他,法人番号,シート名,産業分類大,産業分類中,産業分類小,産業分類詳細,facility_idを識別するための文字列,店舗コード,company_idを識別するための文字列,法人コード,ライセンスコード,検索用日付,整備名称,整備名称2,整備申請法人,チェーン店名,重複確認,店舗業種(大),店舗業種(中),店舗業種(小),店舗業種(詳細),施設名のフリガナ
10202,fBiz00001471350000000001,群馬県,高崎市,大森こども園,オオモリコドモエン,㉖ 集団給食施設,,群馬県高崎市上小塙町613,,2/4/1900,5/17/1900,273434154,社会福祉法人　放光会,7070005002565 ,群馬県高崎市上小塙町613,,,,,,,届出,,,,高崎市保健所,大森こども園,027,027-343-4154,,,,群馬県高崎市上小塙町613,群馬県高崎市上小塙町６１３,,60066,群馬県,高崎市,上小塙町,,,,,,社会福祉法人　放光会,,,群馬県高崎市上小塙町613,群馬県高崎市上小塙町６１３,,60066,群馬県,高崎市,上小塙町,,届出,給食施設,,,7070005002565,114_群馬県_高崎市保健所_食品衛生(届出)_2022年07月まで全件_末日,宿泊業，飲食サービス業,持ち帰り・配達飲食サービス業,,,,,,,,,大森こども園,大森こども園,社会福祉法人放光会,,1,,,,,オオモリコドモエン
10202,fBiz00001473430000000014,群馬県,高崎市,,,⑬ その他の食料・飲料販売業,,,,,,,,,,,,,,,,届出,,,,高崎市保健所,,,,,,,,群馬県,,,群馬県,,,,,,,,,,,,,,,,,,,届出,食料品販売業,,,,114_群馬県_高崎市保健所_食品衛生(届出)_2022年07月まで全件_末日,卸売業，小売業,飲食料品小売業,各種食料品小売業,各種食料品小売業,,,,,,,,,,,0,,,,,
10202,fBiz00001478650000000031,群馬県,高崎市,ミスタードーナツ高崎駅ビル店,ミスタードーナツタカサキエキビルテン,⑬ その他の食料・飲料販売業,,群馬県高崎市八島町222,,2/4/1900,5/18/1900,027-322-3343,ロイヤル商事株式会社,3013301012478 ,東京都豊島区池袋一丁目７番１７号,,,,,,,届出,,,,高崎市保健所,ミスタードーナツ高崎駅ビル店,027,027-322-3343,,,,群馬県高崎市八島町222,群馬県高崎市八島町２２２,,60174,群馬県,高崎市,八島町,,,,,,ロイヤル商事株式会社,,,東京都豊島区池袋一丁目７番１７号,東京都豊島区池袋１丁目７番１７号,,74776,東京都,豊島区,池袋１,,届出,食料品販売業,,,3013301012478,114_群馬県_高崎市保健所_食品衛生(届出)_2022年07月まで全件_末日,卸売業，小売業,飲食料品小売業,各種食料品小売業,各種食料品小売業,,,,,,,ミスタードーナツ高崎駅ビル店,ミスタドナツ高崎駅ビル店,ロイヤル商事株式会社,ミスタードーナツ,1,宿泊業，飲食サービス業,持ち帰り・配達飲食サービス業,持ち帰り飲食サービス業,持ち帰り飲食サービス業,ミスタードーナツタカサキエキビルテン
10202,fBiz00001479940000000001,群馬県,高崎市,大自然工房,ダイシゼンコウボウ,⑧ 米穀類販売業,,,,,,,,,,,,,,,,届出,,,,高崎市保健所,大自然工房,,,,,,,群馬県,,,群馬県,,,,,,,,,,,,,,,,,,,届出,米穀類販売業,,,,114_群馬県_高崎市保健所_食品衛生(届出)_2022年07月まで全件_末日,卸売業，小売業,飲食料品小売業,その他の飲食料品小売業,米穀類小売業,,,,,,,大自然工房,大自然工房,,,1,,,,,ダイシゼンコウボウ
10202,fBiz00001480680000000001,群馬県,高崎市,有限会社小金沢商店,ユウゲンガイシャコガネザワショウテン,⑳ 精穀・製粉業,,,,,,,,,,,,,,,,届出,,,,高崎市保健所,有限会社小金沢商店,,,,,,,群馬県,,,群馬県,,,,,,,,,,,,,,,,,,,届出,精穀・製粉業,,,,114_群馬県_高崎市保健所_食品衛生(届出)_2022年07月まで全件_末日,製造業,食料品製造業,精穀・製粉業,精米・精麦業,,,,,,,有限会社小金沢商店,有限会社小金沢商店,,,1,,,,,ユウゲンガイシャコガネザワショウテン
10202,fBiz00001482390000000003,群馬県,高崎市,,,⑬ その他の食料・飲料販売業,中華料理店,,,,,,,,,,,,,,,届出,,,,高崎市保健所,,,,,,,,群馬県,,,群馬県,,,,,,,,,,,,,,,,,,,届出,食料品販売業, 中華料理店,,,114_群馬県_高崎市保健所_食品衛生(届出)_2022年07月まで全件_末日,卸売業，小売業,飲食料品小売業,各種食料品小売業,各種食料品小売業,,,,,,,,,,,0,,,,,
10202,fBiz00001483000000000001,群馬県,高崎市,有限会社こめ職人,ユウゲンガイシャコメショクニン,⑧ 米穀類販売業,,群馬県高崎市江木町317,,2/4/1900,5/18/1900,027-322-4205,有限会社こめ職人,3070002009930 ,群馬県高崎市江木町317,,,,,,,届出,,,,高崎市保健所,有限会社こめ職人,027,027-322-4205,,,,群馬県高崎市江木町317,群馬県高崎市江木町３１７,,60052,群馬県,高崎市,江木町,,,,,,有限会社こめ職人,,,群馬県高崎市江木町317,群馬県高崎市江木町３１７,,60052,群馬県,高崎市,江木町,,届出,米穀類販売業,,,3070002009930,114_群馬県_高崎市保健所_食品衛生(届出)_2022年07月まで全件_末日,卸売業，小売業,飲食料品小売業,その他の飲食料品小売業,米穀類小売業,,,,,,,有限会社こめ職人,有限会社こめ職人,有限会社こめ職人,,2,,,,,ユウゲンガイシャコメショクニン
10202,fBiz00001483000000000001,群馬県,高崎市,有限会社こめ職人,ユウゲンガイシャコメショクニン,⑳ 精穀・製粉業,,群馬県高崎市江木町317,,2/4/1900,5/18/1900,027-322-4205,有限会社こめ職人,3070002009930 ,群馬県高崎市江木町317,,,,,,,届出,,,,高崎市保健所,有限会社こめ職人,027,027-322-4205,,,,群馬県高崎市江木町317,群馬県高崎市江木町３１７,,60052,群馬県,高崎市,江木町,,,,,,有限会社こめ職人,,,群馬県高崎市江木町317,群馬県高崎市江木町３１７,,60052,群馬県,高崎市,江木町,,届出,精穀・製粉業,,,3070002009930,114_群馬県_高崎市保健所_食品衛生(届出)_2022年07月まで全件_末日,製造業,食料品製造業,精穀・製粉業,精米・精麦業,,,,,,,有限会社こめ職人,有限会社こめ職人,有限会社こめ職人,,2,,,,,ユウゲンガイシャコメショクニン
10202,fBiz00001484970000000001,群馬県,高崎市,,,㉖ 集団給食施設,,,,,,,,,,,,,,,,届出,,,,高崎市保健所,,,,,,,,群馬県,,,群馬県,,,,,,,,,,,,,,,,,,,届出,給食施設,,,,114_群馬県_高崎市保健所_食品衛生(届出)_2022年07月まで全件_末日,宿泊業，飲食サービス業,持ち帰り・配達飲食サービス業,,,,,,,,,,,,,0,,,,,
10202,fBiz00001490200000000001,群馬県,高崎市,ローソン吉井馬庭店,ローソンヨシイマニワテン,① 魚介類販売業（包装済みの魚介類のみの販売）,コンビニエンスストア,群馬県高崎市吉井町馬庭,,2/4/1900,5/18/1900,273204001,関口文代,,群馬県高崎市吉井町馬庭972-1,,,,,,,届出,,,,高崎市保健所,ローソン吉井馬庭店,027,027-320-4001,,,,群馬県高崎市吉井町馬庭,群馬県高崎市吉井町馬庭,,60294,群馬県,高崎市,吉井町馬庭,,,,,,,関口文代,,群馬県高崎市吉井町馬庭972-1,群馬県高崎市吉井町馬庭９７２－１,,60294,群馬県,高崎市,吉井町馬庭,,届出,魚介類販売業, コンビニエンスストア,,,114_群馬県_高崎市保健所_食品衛生(届出)_2022年07月まで全件_末日,卸売業，小売業,飲食料品小売業,,,,,,,,,ローソン吉井馬庭店,ロソン吉井馬庭店,,ローソン,2,宿泊業，飲食サービス業,飲食店,その他の飲食店,お好み焼・焼きそば・たこ焼店,ローソンヨシイマニワテン
10202,fBiz00001490200000000001,群馬県,高崎市,ローソン吉井馬庭店,ローソンヨシイマニワテン,② 食肉販売業（包装済みの食肉のみの販売）,コンビニエンスストア,群馬県高崎市吉井町馬庭,,2/4/1900,5/18/1900,273204001,関口文代,,群馬県高崎市吉井町馬庭972-1,,,,,,,届出,,,,高崎市保健所,ローソン吉井馬庭店,027,027-320-4001,,,,群馬県高崎市吉井町馬庭,群馬県高崎市吉井町馬庭,,60294,群馬県,高崎市,吉井町馬庭,,,,,,,関口文代,,群馬県高崎市吉井町馬庭972-1,群馬県高崎市吉井町馬庭９７２－１,,60294,群馬県,高崎市,吉井町馬庭,,届出,食肉販売業, コンビニエンスストア,,,114_群馬県_高崎市保健所_食品衛生(届出)_2022年07月まで全件_末日,卸売業，小売業,飲食料品小売業,食肉小売業,,,,,,,,ローソン吉井馬庭店,ロソン吉井馬庭店,,ローソン,2,宿泊業，飲食サービス業,飲食店,その他の飲食店,お好み焼・焼きそば・たこ焼店,ローソンヨシイマニワテン
10202,fBiz00001501770000000001,群馬県,高崎市,株式会社つるまい本舗　高崎営業所,カブシキカイシャツルマイホンポ　タカサキエイギョウショ,② 食肉販売業（包装済みの食肉のみの販売）,,群馬県高崎市倉賀野町2458番地13号,,2/4/1900,5/18/1900,,株式会社つるまい本舗,9070001023340 ,群馬県沼田市白沢町上古語父７９番地,,,,,,,届出,,,,高崎市保健所,株式会社つるまい本舗　高崎営業所,027,,,,,群馬県高崎市倉賀野町2458番地13号,群馬県高崎市倉賀野町２４５８番地１３号,,60081,群馬県,高崎市,倉賀野町,,,,,,株式会社つるまい本舗,,,群馬県沼田市白沢町上古語父７９番地,群馬県沼田市白沢町上古語父７９番地,,60756,群馬県,沼田市,白沢町上古語父,,届出,食肉販売業,,,9070001023340,114_群馬県_高崎市保健所_食品衛生(届出)_2022年07月まで全件_末日,卸売業，小売業,飲食料品小売業,食肉小売業,,,,,,,,株式会社つるまい本舗　高崎営業所,株式会社つるまい本舗高崎営業所,株式会社つるまい本舗,,5,,,,,カブシキカイシャツルマイホンポ　タカサキエイギョウショ
10202,fBiz00001501770000000001,群馬県,高崎市,株式会社つるまい本舗　高崎営業所,カブシキカイシャツルマイホンポ　タカサキエイギョウショ,③ 乳類販売業,,群馬県高崎市倉賀野町2458番地13号,,2/4/1900,5/18/1900,,株式会社つるまい本舗,9070001023340 ,群馬県沼田市白沢町上古語父７９番地,,,,,,,届出,,,,高崎市保健所,株式会社つるまい本舗　高崎営業所,027,,,,,群馬県高崎市倉賀野町2458番地13号,群馬県高崎市倉賀野町２４５８番地１３号,,60081,群馬県,高崎市,倉賀野町,,,,,,株式会社つるまい本舗,,,群馬県沼田市白沢町上古語父７９番地,群馬県沼田市白沢町上古語父７９番地,,60756,群馬県,沼田市,白沢町上古語父,,届出,乳類販売業,,,9070001023340,114_群馬県_高崎市保健所_食品衛生(届出)_2022年07月まで全件_末日,卸売業，小売業,飲食料品小売業,,,,,,,,,株式会社つるまい本舗　高崎営業所,株式会社つるまい本舗高崎営業所,株式会社つるまい本舗,,5,,,,,カブシキカイシャツルマイホンポ　タカサキエイギョウショ
10202,fBiz00001501770000000001,群馬県,高崎市,株式会社つるまい本舗　高崎営業所,カブシキカイシャツルマイホンポ　タカサキエイギョウショ,⑦ 野菜果物販売業,,群馬県高崎市倉賀野町2458番地13号,,2/4/1900,5/18/1900,,株式会社つるまい本舗,9070001023340 ,群馬県沼田市白沢町上古語父７９番地,,,,,,,届出,,,,高崎市保健所,株式会社つるまい本舗　高崎営業所,027,,,,,群馬県高崎市倉賀野町2458番地13号,群馬県高崎市倉賀野町２４５８番地１３号,,60081,群馬県,高崎市,倉賀野町,,,,,,株式会社つるまい本舗,,,群馬県沼田市白沢町上古語父７９番地,群馬県沼田市白沢町上古語父７９番地,,60756,群馬県,沼田市,白沢町上古語父,,届出,野菜果物販売業,,,9070001023340,114_群馬県_高崎市保健所_食品衛生(届出)_2022年07月まで全件_末日,卸売業，小売業,飲食料品小売業,野菜・果実小売業,,,,,,,,株式会社つるまい本舗　高崎営業所,株式会社つるまい本舗高崎営業所,株式会社つるまい本舗,,5,,,,,カブシキカイシャツルマイホンポ　タカサキエイギョウショ
10202,fBiz00001501770000000001,群馬県,高崎市,株式会社つるまい本舗　高崎営業所,カブシキカイシャツルマイホンポ　タカサキエイギョウショ,⑨ 通信販売・訪問販売による販売業,,群馬県高崎市倉賀野町2458番地13号,,2/4/1900,5/18/1900,,株式会社つるまい本舗,9070001023340 ,群馬県沼田市白沢町上古語父７９番地,,,,,,,届出,,,,高崎市保健所,株式会社つるまい本舗　高崎営業所,027,,,,,群馬県高崎市倉賀野町2458番地13号,群馬県高崎市倉賀野町２４５８番地１３号,,60081,群馬県,高崎市,倉賀野町,,,,,,株式会社つるまい本舗,,,群馬県沼田市白沢町上古語父７９番地,群馬県沼田市白沢町上古語父７９番地,,60756,群馬県,沼田市,白沢町上古語父,,届出,通信販売・訪問販売による販売業,,,9070001023340,114_群馬県_高崎市保健所_食品衛生(届出)_2022年07月まで全件_末日,卸売業，小売業,無店舗小売業,通信販売・訪問販売小売業,,,,,,,,株式会社つるまい本舗　高崎営業所,株式会社つるまい本舗高崎営業所,株式会社つるまい本舗,,5,,,,,カブシキカイシャツルマイホンポ　タカサキエイギョウショ
10202,fBiz00001501770000000001,群馬県,高崎市,株式会社つるまい本舗　高崎営業所,カブシキカイシャツルマイホンポ　タカサキエイギョウショ,⑬ その他の食料・飲料販売業,,群馬県高崎市倉賀野町2458番地13号,,2/4/1900,5/18/1900,,株式会社つるまい本舗,9070001023340 ,群馬県沼田市白沢町上古語父７９番地,,,,,,,届出,,,,高崎市保健所,株式会社つるまい本舗　高崎営業所,027,,,,,群馬県高崎市倉賀野町2458番地13号,群馬県高崎市倉賀野町２４５８番地１３号,,60081,群馬県,高崎市,倉賀野町,,,,,,株式会社つるまい本舗,,,群馬県沼田市白沢町上古語父７９番地,群馬県沼田市白沢町上古語父７９番地,,60756,群馬県,沼田市,白沢町上古語父,,届出,食料品販売業,,,9070001023340,114_群馬県_高崎市保健所_食品衛生(届出)_2022年07月まで全件_末日,卸売業，小売業,飲食料品小売業,各種食料品小売業,各種食料品小売業,,,,,,,株式会社つるまい本舗　高崎営業所,株式会社つるまい本舗高崎営業所,株式会社つるまい本舗,,5,,,,,カブシキカイシャツルマイホンポ　タカサキエイギョウショ
10202,fBiz00001506260000000001,群馬県,高崎市,社会福祉法人小祝会　石原かがやきこども園,シャカイフクシホウジンオボリカイ　イシハラカガヤキコドモエン,㉖ 集団給食施設,,群馬県高崎市石原町3960,,2/4/1900,5/18/1900,027-323-3919,社会福祉法人小祝会,7070005002524 ,群馬県高崎市石原町3960,,,,,,,届出,,,,高崎市保健所,社会福祉法人小祝会　石原かがやきこども園,027,027-323-3919,,,,群馬県高崎市石原町3960,群馬県高崎市石原町３９６０,,60045,群馬県,高崎市,石原町,,,,,,社会福祉法人小祝会,,,群馬県高崎市石原町3960,群馬県高崎市石原町３９６０,,60045,群馬県,高崎市,石原町,,届出,給食施設,,,7070005002524,114_群馬県_高崎市保健所_食品衛生(届出)_2022年07月まで全件_末日,宿泊業，飲食サービス業,持ち帰り・配達飲食サービス業,,,,,,,,,社会福祉法人小祝会　石原かがやきこども園,社会福祉法人小祝会石原かがやきこども園,社会福祉法人小祝会,,1,,,,,シャカイフクシホウジンオボリカイ　イシハラカガヤキコドモエン
10202,fBiz00001506260000000002,群馬県,高崎市,社会福祉法人小祝会　冷水かがやきこども園,シャカイフクシホウジンオボリカイ　ヒヤミズカガヤキコドモエン,㉖ 集団給食施設,,群馬県高崎市冷水町190,,2/4/1900,5/18/1900,027-372-8080,社会福祉法人小祝会,7070005002524 ,群馬県高崎市石原町3960,,,,,,,届出,,,,高崎市保健所,社会福祉法人小祝会　冷水かがやきこども園,027,027-372-8080,,,,群馬県高崎市冷水町190,群馬県高崎市冷水町１９０,,60231,群馬県,高崎市,冷水町,,,,,,社会福祉法人小祝会,,,群馬県高崎市石原町3960,群馬県高崎市石原町３９６０,,60045,群馬県,高崎市,石原町,,届出,給食施設,,,7070005002524,114_群馬県_高崎市保健所_食品衛生(届出)_2022年07月まで全件_末日,宿泊業，飲食サービス業,持ち帰り・配達飲食サービス業,,,,,,,,,社会福祉法人小祝会　冷水かがやきこども園,社会福祉法人小祝会冷水かがやきこども園,社会福祉法人小祝会,,1,,,,,シャカイフクシホウジンオボリカイ　ヒヤミズカガヤキコドモエン
10202,fBiz00001506740000000001,群馬県,高崎市,,,㉙ その他,飲食業,,,,,,,,,,,,,,,届出,,,,高崎市保健所,,,,,,,,群馬県,,,群馬県,,,,,,,,,,,,,,,,,,,届出,その他の製造業, 飲食業,,,114_群馬県_高崎市保健所_食品衛生(届出)_2022年07月まで全件_末日,製造業,その他の製造業,,,,,,,,,,,,,0,,,,,
