https://docs.google.com/spreadsheets/d/1Qy3el1DFIpxtm3-VIAdZlBmEHual1CU39oB_urGxiyI/edit#gid=508940504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,n処理終了,,,,,,,,,,,,,,,n10_company_name_maintenance,完了,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
その他,業種,施設名,施設-住所0,施設-住所1,施設-マンション名,施設-電話番号1,申請者1,申請者2,申請-住所0,申請-住所1,申請-マンション名,申請-電話番号1,開業年月日,許可年月日,確認番号,ここまで,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
許可,魚介類販売業,印南商店,苫小牧市沼ﾉ端中央3丁目9-16,苫小牧市沼ﾉ端中央３丁目９－１６,,,印南昌司,,,,,,2021.12.8,2021.12.8,1-490,,苫小牧保健所,印南商店,0144,,,,,苫小牧市沼ﾉ端中央３丁目９－１６,北海道苫小牧市沼ノ端中央３丁目９－１６,,12967,北海道,苫小牧市,沼ノ端中央３,,2021/12/08,2021/12/08,,,,印南昌司 ,,,,,,,,,1-490,,魚介類販売業,,許可,,008-030_北海道_保健所_食品衛生()_2021年12月_末日,卸売業，小売業,飲食料品小売業,,,,,,,,,印南商店,印南商店,
許可,飲食店営業,浜ちゃん,苫小牧市沼ﾉ端中央3丁目9-16,苫小牧市沼ﾉ端中央３丁目９－１６,,,印南昌司,,,,,,2021.12.7,2021.12.8,1-491,,苫小牧保健所,浜ちゃん,0144,,,,,苫小牧市沼ﾉ端中央３丁目９－１６,北海道苫小牧市沼ノ端中央３丁目９－１６,,12967,北海道,苫小牧市,沼ノ端中央３,,2021/12/07,2021/12/08,,,,印南昌司 ,,,,,,,,,1-491,,飲食店営業,,許可,,008-030_北海道_保健所_食品衛生()_2021年12月_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,浜ちゃん,浜ちゃん,
許可,飲食店営業,ローソン苫小牧沼ノ端北栄店,苫小牧市北栄町5丁目5-55,苫小牧市北栄町５丁目５－５５,,0144-55-3684,有限会社のはら,鷲頭雅美,苫小牧市北栄町5丁目5-20,苫小牧市北栄町５丁目５－２０,,0144-55-3684,2021.12.8,2021.12.8,1-484,,苫小牧保健所,ローソン苫小牧沼ノ端北栄店,0144,0144-55-3684,,,,苫小牧市北栄町５丁目５－５５,北海道苫小牧市北栄町５丁目５－５５,,12964,北海道,苫小牧市,北栄町５,,2021/12/08,2021/12/08,,,有限会社のはら,鷲頭雅美,0144-55-3684,苫小牧市北栄町５丁目５－２０,北海道苫小牧市北栄町５丁目５－２０,,12964,北海道,苫小牧市,北栄町５,1-484,,飲食店営業,,許可,,008-030_北海道_保健所_食品衛生()_2021年12月_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,ローソン苫小牧沼ノ端北栄店,ロソン苫小牧沼ノ端北栄店,有限会社のはら
許可,菓子製造業,アンジェラ　エスト店,苫小牧市拓勇東町4丁目18-37,苫小牧市拓勇東町４丁目１８－３７,,0144-57-5988,ホッコーフーズ株式会社,河村美幸,苫小牧市栄町2丁目1-27,苫小牧市栄町２丁目１－２７,,0144-32-2288,2021.12.8,2021.12.8,1-486,,苫小牧保健所,アンジェラ　エスト店,0144,0144-57-5988,,,,苫小牧市拓勇東町４丁目１８－３７,北海道苫小牧市拓勇東町４丁目１８－３７,,12955,北海道,苫小牧市,拓勇東町４,,2021/12/08,2021/12/08,,,ホッコーフーズ株式会社,河村美幸,0144-32-2288,苫小牧市栄町２丁目１－２７,北海道苫小牧市栄町２丁目１－２７,,12730,北海道,苫小牧市,栄町２,1-486,,菓子製造業,,許可,,008-030_北海道_保健所_食品衛生()_2021年12月_末日,製造業,食料品製造業,,,,,,,,,アンジェラ　エスト店,アンジェラエスト店,ホッコーフーズ株式会社
許可,飲食店営業,アンジェラ　エスト店,苫小牧市拓勇東町4丁目18-37,苫小牧市拓勇東町４丁目１８－３７,,0144-57-5988,ホッコーフーズ株式会社,河村美幸,苫小牧市栄町2丁目1-27,苫小牧市栄町２丁目１－２７,,0144-32-2288,2021.12.8,2021.12.8,1-486,,苫小牧保健所,アンジェラ　エスト店,0144,0144-57-5988,,,,苫小牧市拓勇東町４丁目１８－３７,北海道苫小牧市拓勇東町４丁目１８－３７,,12955,北海道,苫小牧市,拓勇東町４,,2021/12/08,2021/12/08,,,ホッコーフーズ株式会社,河村美幸,0144-32-2288,苫小牧市栄町２丁目１－２７,北海道苫小牧市栄町２丁目１－２７,,12730,北海道,苫小牧市,栄町２,1-486,,飲食店営業,,許可,,008-030_北海道_保健所_食品衛生()_2021年12月_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,アンジェラ　エスト店,アンジェラエスト店,ホッコーフーズ株式会社
許可,飲食店営業,ＴＯＹ　ＢＯＸ,苫小牧市日新町1丁目6-23,苫小牧市日新町１丁目６－２３,,,會田夕希子,,,,,,2021.12.8,2021.12.8,1-487,,苫小牧保健所,ＴＯＹ　ＢＯＸ,0144,,,,,苫小牧市日新町１丁目６－２３,北海道苫小牧市日新町１丁目６－２３,,12861,北海道,苫小牧市,日新町１,,2021/12/08,2021/12/08,,,,會田夕希子 ,,,,,,,,,1-487,,飲食店営業,,許可,,008-030_北海道_保健所_食品衛生()_2021年12月_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,ＴＯＹ　ＢＯＸ,ＴＯＹＢＯＸ,
許可,飲食店営業,北海厨房きためし,苫小牧市港町2丁目2-5ぷらっと港市場内,苫小牧市港町２丁目２－５,ぷらっと港市場内,0144-77-0001,北海ダイニング株式会社,苫米地亮介,苫小牧市有珠の沢町3丁目1番7号,苫小牧市有珠の沢町３丁目１番７号,,0144-33-5489,2021.12.8,2021.12.8,1-488,,苫小牧保健所,北海厨房きためし,0144,0144-77-0001,,,,苫小牧市港町２丁目２－５,北海道苫小牧市港町２丁目２－５,ぷらっと港市場内,12822,北海道,苫小牧市,港町２,,2021/12/08,2021/12/08,,,北海ダイニング株式会社,苫米地亮介,0144-33-5489,苫小牧市有珠の沢町３丁目１番７号,北海道苫小牧市有珠ノ沢町３丁目１番７号,,12907,北海道,苫小牧市,有珠の沢町３,1-488,,飲食店営業,,許可,,008-030_北海道_保健所_食品衛生()_2021年12月_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,北海厨房きためし,北海厨房きためし,北海ダイニング株式会社
許可,飲食店営業,楽竜田,道内一円(営業基地:苫小牧市錦町1丁目6-11 NPﾋﾞﾙ1F),道内一円,(営業基地:苫小牧市錦町１丁目６－１１ NPﾋﾞﾙ１F),,丸谷雅枝,,,,,,2021.12.6,2021.12.6,1-481,,苫小牧保健所,楽竜田,,,,,,道内一円,北海道道内一円,(営業基地:苫小牧市錦町１丁目６－１１ NPﾋﾞﾙ１F),,北海道,,,,2021/12/06,2021/12/06,,,,丸谷雅枝 ,,,,,,,,,1-481,,飲食店営業,,許可,,008-030_北海道_保健所_食品衛生()_2021年12月_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,楽竜田,楽竜田,
許可,アイスクリーム類製造業,レストランみやもと,勇払郡安平町早来栄町86-3,勇払郡安平町早来栄町８６－３,,0145-22-2131,有限会社プロセスグループ夢民舎,宮本正典,勇払郡安平町早来大町141番地,勇払郡安平町早来大町１４１番地,,0145-22-2131,2021.12.6,2021.12.6,1-482,,苫小牧保健所,レストランみやもと,0145,0145-22-2131,,,,勇払郡安平町早来栄町８６－３,北海道勇払郡安平町早来栄町８６－３,,19971,北海道,勇払郡安平町,早来栄町,,2021/12/06,2021/12/06,,,有限会社プロセスグループ夢民舎,宮本正典,0145-22-2131,勇払郡安平町早来大町１４１番地,北海道勇払郡安平町早来大町１４１番地,,19968,北海道,勇払郡安平町,早来大町,1-482,,アイスクリーム類製造業,,許可,,008-030_北海道_保健所_食品衛生()_2021年12月_末日,製造業,食料品製造業,,,,,,,,,レストランみやもと,レストランみやもと,有限会社プロセスグループ夢民舎
許可,飲食店営業,山海,勇払郡むかわ町文京4-17,勇払郡むかわ町文京４－１７,,,太田十四子,,,,,,2021.12.2,2021.12.2,1-480,,苫小牧保健所,山海,0145,,,,,勇払郡むかわ町文京４－１７,北海道勇払郡むかわ町文京４－１７,,20009,北海道,勇払郡むかわ町,文京４,,2021/12/02,2021/12/02,,,,太田十四子 ,,,,,,,,,1-480,,飲食店営業,,許可,,008-030_北海道_保健所_食品衛生()_2021年12月_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,山海,山海,
許可,飲食店営業,Ｂａｒｕｋａｒａ　つむぎ,苫小牧市音羽町1丁目14-11,苫小牧市音羽町１丁目１４－１１,,,松田喜恵,,,,,,2021.12.2,2021.12.2,1-479,,苫小牧保健所,Ｂａｒｕｋａｒａ　つむぎ,0144,,,,,苫小牧市音羽町１丁目１４－１１,北海道苫小牧市音羽町１丁目１４－１１,,12700,北海道,苫小牧市,音羽町１,,2021/12/02,2021/12/02,,,,松田喜恵 ,,,,,,,,,1-479,,飲食店営業,,許可,,008-030_北海道_保健所_食品衛生()_2021年12月_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,Ｂａｒｕｋａｒａ　つむぎ,Ｂａｒｕｋａｒａつむぎ,
許可,飲食店営業,札幌ラーメン三九,苫小牧市船見町1丁目3-20,苫小牧市船見町１丁目３－２０,,0144-34-4074,前田亮一,,,,,,2021.12.1,2021.12.1,1-468,,苫小牧保健所,札幌ラーメン三九,0144,0144-34-4074,,,,苫小牧市船見町１丁目３－２０,北海道苫小牧市船見町１丁目３－２０,,12799,北海道,苫小牧市,船見町１,,2021/12/01,2021/12/01,,,,前田亮一 ,,,,,,,,,1-468,,飲食店営業,,許可,,008-030_北海道_保健所_食品衛生()_2021年12月_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,札幌ラーメン三九,札幌ラメン三九,
許可,飲食店営業,一般社団法人苫小牧風花の会,苫小牧市字高丘41-1苫小牧市霊葬場,苫小牧市字高丘４１－１,苫小牧市霊葬場,0144-32-3240,一般社団法人苫小牧風花の会,甲谷由美子,苫小牧市若草町3丁目3番8号苫小牧市民活動ｾﾝﾀｰ内,苫小牧市若草町３丁目３番８号,苫小牧市民活動ｾﾝﾀｰ内,0144-36-7800,2021.12.1,2021.12.1,1-470,,苫小牧保健所,一般社団法人苫小牧風花の会,0144,0144-32-3240,,,,苫小牧市字高丘４１－１,北海道苫小牧市字高丘４１－１,苫小牧市霊葬場,12769,北海道,苫小牧市,高丘,,2021/12/01,2021/12/01,,,一般社団法人苫小牧風花の会,甲谷由美子,0144-36-7800,苫小牧市若草町３丁目３番８号,北海道苫小牧市若草町３丁目３番８号,苫小牧市民活動ｾﾝﾀｰ内,12844,北海道,苫小牧市,若草町３,1-470,,飲食店営業,,許可,,008-030_北海道_保健所_食品衛生()_2021年12月_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,一般社団法人苫小牧風花の会,一般社団法人苫小牧風花の会,一般社団法人苫小牧風花の会
許可,飲食店営業,天然温泉　なごみの湯,苫小牧市柳町2丁目7-6天然温泉 なごみの湯 1F,苫小牧市柳町２丁目７－６,天然温泉なごみの湯 １F,0144-57-0753,株式会社ケーエスコーポレーション,合田隼人,苫小牧市柳町2丁目7-6,苫小牧市柳町２丁目７－６,,0144-57-0753,2021.12.1,2021.12.1,1-474,,苫小牧保健所,天然温泉　なごみの湯,0144,0144-57-0753,,,,苫小牧市柳町２丁目７－６,北海道苫小牧市柳町２丁目７－６,天然温泉なごみの湯 １F,12902,北海道,苫小牧市,柳町２,,2021/12/01,2021/12/01,,,株式会社ケーエスコーポレーション,合田隼人,0144-57-0753,苫小牧市柳町２丁目７－６,北海道苫小牧市柳町２丁目７－６,,12902,北海道,苫小牧市,柳町２,1-474,,飲食店営業,,許可,,008-030_北海道_保健所_食品衛生()_2021年12月_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,天然温泉　なごみの湯,天然温泉なごみの湯,株式会社ケーエスコーポレーション
許可,飲食店営業,天然温泉　なごみの湯,苫小牧市柳町2丁目7-6天然温泉 なごみの湯 2F,苫小牧市柳町２丁目７－６,天然温泉なごみの湯 ２F,0144-57-0753,株式会社ケーエスコーポレーション,合田隼人,苫小牧市柳町2丁目7-6,苫小牧市柳町２丁目７－６,,0144-57-0753,2021.12.1,2021.12.1,1-475,,苫小牧保健所,天然温泉　なごみの湯,0144,0144-57-0753,,,,苫小牧市柳町２丁目７－６,北海道苫小牧市柳町２丁目７－６,天然温泉なごみの湯 ２F,12902,北海道,苫小牧市,柳町２,,2021/12/01,2021/12/01,,,株式会社ケーエスコーポレーション,合田隼人,0144-57-0753,苫小牧市柳町２丁目７－６,北海道苫小牧市柳町２丁目７－６,,12902,北海道,苫小牧市,柳町２,1-475,,飲食店営業,,許可,,008-030_北海道_保健所_食品衛生()_2021年12月_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,天然温泉　なごみの湯,天然温泉なごみの湯,株式会社ケーエスコーポレーション
許可,飲食店営業,麺屋中華,苫小牧市三光町6丁目10-18,苫小牧市三光町６丁目１０－１８,,0144-82-8689,騰達国際貿易株式会社,張立民,伊達市萩原町106番地4,伊達市萩原町１０６番地４,,,2021.12.1,2021.12.1,1-477,,苫小牧保健所,麺屋中華,0144,0144-82-8689,,,,苫小牧市三光町６丁目１０－１８,北海道苫小牧市三光町６丁目１０－１８,,12737,北海道,苫小牧市,三光町６,,2021/12/01,2021/12/01,,,騰達国際貿易株式会社,張立民,,伊達市萩原町１０６番地４,北海道伊達市萩原町１０６番地４,,16589,北海道,伊達市,萩原町,1-477,,飲食店営業,,許可,,008-030_北海道_保健所_食品衛生()_2021年12月_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,麺屋中華,麺屋中華,騰達国際貿易株式会社
許可,麺類製造業,株式会社　こんの,苫小牧市新明町3丁目1番10号,苫小牧市新明町３丁目１番１０号,,0144-55-2288,株式会社こんの,今野将秀,苫小牧市新明町3丁目1番10号,苫小牧市新明町３丁目１番１０号,,0144-55-2288,2021.12.1,2021.12.1,1-478,,苫小牧保健所,株式会社　こんの,0144,0144-55-2288,,,,苫小牧市新明町３丁目１番１０号,北海道苫小牧市新明町３丁目１番１０号,,12874,北海道,苫小牧市,新明町３,,2021/12/01,2021/12/01,,,株式会社こんの,今野将秀,0144-55-2288,苫小牧市新明町３丁目１番１０号,北海道苫小牧市新明町３丁目１番１０号,,12874,北海道,苫小牧市,新明町３,1-478,,麺類製造業,,許可,,008-030_北海道_保健所_食品衛生()_2021年12月_末日,製造業,食料品製造業,,,,,,,,,株式会社こんの,株式会社こんの,株式会社こんの
許可,そうざい製造業,株式会社　こんの,苫小牧市新明町3丁目1番10号,苫小牧市新明町３丁目１番１０号,,0144-55-2288,株式会社こんの,今野将秀,苫小牧市新明町3丁目1番10号,苫小牧市新明町３丁目１番１０号,,0144-55-2288,2021.12.1,2021.12.1,1-478,,苫小牧保健所,株式会社　こんの,0144,0144-55-2288,,,,苫小牧市新明町３丁目１番１０号,北海道苫小牧市新明町３丁目１番１０号,,12874,北海道,苫小牧市,新明町３,,2021/12/01,2021/12/01,,,株式会社こんの,今野将秀,0144-55-2288,苫小牧市新明町３丁目１番１０号,北海道苫小牧市新明町３丁目１番１０号,,12874,北海道,苫小牧市,新明町３,1-478,,そうざい製造業,,許可,,008-030_北海道_保健所_食品衛生()_2021年12月_末日,製造業,食料品製造業,,,,,,,,,株式会社こんの,株式会社こんの,株式会社こんの
許可,飲食店営業,明華飯店,苫小牧市三光町2丁目22-14,苫小牧市三光町２丁目２２－１４,,,中畑豊太郎,,,,,,2021.12.1,2021.12.1,1-476,,苫小牧保健所,明華飯店,0144,,,,,苫小牧市三光町２丁目２２－１４,北海道苫小牧市三光町２丁目２２－１４,,12733,北海道,苫小牧市,三光町２,,2021/12/01,2021/12/01,,,,中畑豊太郎 ,,,,,,,,,1-476,,飲食店営業,,許可,,008-030_北海道_保健所_食品衛生()_2021年12月_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,明華飯店,明華飯店,
許可,飲食店営業,スナック（ラスタ）ＬＡＳＴＡ,苫小牧市明徳町1丁目29番10号,苫小牧市明徳町１丁目２９番１０号,,,髙安裕美子,,,,,,2021.12.1,2021.12.1,1-469,,苫小牧保健所,スナック（ラスタ）ＬＡＳＴＡ,0144,,,,,苫小牧市明徳町１丁目２９番１０号,北海道苫小牧市明徳町１丁目２９番１０号,,12917,北海道,苫小牧市,明徳町１,,2021/12/01,2021/12/01,,,,髙安裕美子 ,,,,,,,,,1-469,,飲食店営業,,許可,,008-030_北海道_保健所_食品衛生()_2021年12月_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,スナック（ラスタ）ＬＡＳＴＡ,スナックラスタＬＡＳＴＡ,
許可,飲食店営業,ほっともっと苫小牧美園店,苫小牧市美園町2-3-10,苫小牧市美園町２－３－１０,,0144-38-6601,株式会社タカハシフーズ,髙橋洋介,名古屋市守山区大字上志段味字東谷2079番地の1,名古屋市守山区大字上志段味字東谷２０７９番地の１,,052-700-1894,2021.12.1,2021.12.1,1-473,,苫小牧保健所,ほっともっと苫小牧美園店,0144,0144-38-6601,,,,苫小牧市美園町２－３－１０,北海道苫小牧市美園町２－３－１０,,12815,北海道,苫小牧市,美園町２,,2021/12/01,2021/12/01,,,株式会社タカハシフーズ,髙橋洋介,052-700-1894,名古屋市守山区大字上志段味字東谷２０７９番地の１,愛知県名古屋市守山区上志段味字東谷２０７９番地ノ１,,116961,愛知県,名古屋市守山区,上志段味,1-473,,飲食店営業,,許可,,008-030_北海道_保健所_食品衛生()_2021年12月_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,ほっともっと苫小牧美園店,ほっともっと苫小牧美園店,株式会社タカハシフーズ
許可,飲食店営業,障がい者支援施設　浦河わらしべ園,浦河郡浦河町字西舎124-1,浦河郡浦河町字西舎１２４－１,,0146-28-1801,株式会社日総,平井英司,札幌市東区東苗穂3条3丁目1番31号,札幌市東区東苗穂３条３丁目１番３１号,,011-785-0015,2021.12.1,2021.12.1,18-50,,浦河保健所,障がい者支援施設　浦河わらしべ園,0146,0146-28-1801,,,,浦河郡浦河町字西舎１２４－１,北海道浦河郡浦河町字西舎１２４－１,,21647,北海道,浦河郡浦河町,西舎,,2021/12/01,2021/12/01,,,株式会社日総,平井英司,011-785-0015,札幌市東区東苗穂３条３丁目１番３１号,北海道札幌市東区東苗穂三条３丁目１番３１号,,3098,北海道,札幌市東区,東苗穂三条３,18-50,,飲食店営業,,許可,,008-030_北海道_保健所_食品衛生()_2021年12月_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,障がい者支援施設　浦河わらしべ園,障がい者支援施設浦河わらしべ園,株式会社日総
